trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
422 @ 2023-12-25-12-33-35.json,1,1,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[6]/a[1]/svg[1],,,,,svg,,
422 @ 2023-12-25-12-33-35.json,3,3,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[6]/div[1]/ul/li[3]/button,,button,,,button,Set status,
422 @ 2023-12-25-12-33-35.json,5,5,mouseup,//*[@id='__BVID__149'],,text,What's your status?,,input,,
422 @ 2023-12-25-12-33-35.json,7,7,keystroke,//*[@id='__BVID__149'],,text,What's your status?,,input,,
422 @ 2023-12-25-12-33-35.json,9,9,mouseup,/html/body[1]/div[7]/div[1]/div/div[1]/footer[1]/button[2]/span,,,,,span,Set status,
422 @ 2023-12-27-10-50-18.json,1,1,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[6]/a[1]/svg[1],,,,,svg,,
422 @ 2023-12-27-10-50-18.json,3,3,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[6]/div[1]/ul/li[3]/button,,button,,,button,Edit status,
422 @ 2023-12-27-10-50-18.json,5,5,mouseup,//*[@id='__BVID__118'],,text,What's your status?,,input,,Resting due to leg injury
422 @ 2023-12-27-10-50-18.json,7,7,mouseup,//*[@id='__BVID__118'],,text,What's your status?,,input,,Resting due to leg injury
422 @ 2023-12-27-10-50-18.json,9,9,mouseup,//*[@id='__BVID__118'],,text,What's your status?,,input,,Resting due to leg injury
422 @ 2023-12-27-10-50-18.json,11,11,keystroke,//*[@id='__BVID__118'],,text,What's your status?,,input,,Resting due to leg injury
422 @ 2023-12-27-10-50-18.json,13,13,mouseup,/html/body[1]/div[7]/div[1]/div/div[1]/footer[1]/button[2],,button,,,button,Set status,
422 @ 2024-01-06-21-40-38.json,1,1,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[6]/a[1]/svg[1],,,,,svg,,
422 @ 2024-01-06-21-40-38.json,3,3,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[6]/div[1]/ul/li[3]/button,,button,,,button,Edit status,
422 @ 2024-01-06-21-40-38.json,5,5,mouseup,/html/body[1]/div[7]/div[1]/div/div[1]/div[1]/div/div[1]/div[2]/button/svg,,,,img,svg,,
422 @ 2024-01-06-21-40-38.json,7,7,mouseup,//*[@id='__BVID__131'],,text,What's your status?,,input,,
422 @ 2024-01-06-21-40-38.json,9,9,keystroke,//*[@id='__BVID__131'],,text,What's your status?,,input,,
422 @ 2024-01-06-21-40-38.json,11,11,mouseup,/html/body[1]/div[7]/div[1]/div/div[1]/div[1]/div/div[2]/label[1],,,,,label,Set yourself as busy\n\nDisplays that you are busy or not able to respond,
422 @ 2024-01-06-21-40-38.json,13,13,mouseup,/html/body[1]/div[7]/div[1]/div/div[1]/footer[1]/button[2]/span,,,,,span,Set status,
422 @ 2024-01-07-20-36-16.json,1,1,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[6]/a[1]/img[1],,,,,img,,
422 @ 2024-01-07-20-36-16.json,3,3,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[6]/div[1]/ul/li[3]/button,,button,,,button,Edit status,
422 @ 2024-01-07-20-36-16.json,5,5,mouseup,//*[@id='set-user-status-modal___BV_modal_header_'],,,,,header,Set a status,
422 @ 2024-01-07-20-36-16.json,7,7,keystroke,//*[@id='__BVID__124'],,text,What's your status?,,input,,Resting due to leg injury
422 @ 2024-01-07-20-36-16.json,9,9,mouseup,/html/body[1]/div[7]/div[1]/div/div[1]/footer[1]/button[2]/span,,,,,span,Set status,
