trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
107 @ 2023-12-28-00-50-14.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/a[1],,,,,a,REPORTS,
107 @ 2023-12-28-00-50-14.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/div[1]/ul[1]/li[3]/ul/li[1]/div[1]/ul/li[2]/a/span,,,,,span,Order Count,
107 @ 2023-12-28-00-50-14.json,5,5,mouseup,//*[@id='gridOrdersCustomer_period_date_from'],,text,,,input,,
107 @ 2023-12-28-00-50-14.json,7,7,keystroke,//*[@id='gridOrdersCustomer_period_date_from'],,text,,,input,,
107 @ 2023-12-28-00-50-14.json,9,9,mouseup,//*[@id='gridOrdersCustomer_period_date_to'],,text,,,input,,
107 @ 2023-12-28-00-50-14.json,11,11,keystroke,//*[@id='gridOrdersCustomer_period_date_from'],,text,,,input,,05/01/202
107 @ 2023-12-28-00-50-14.json,13,13,mouseup,//*[@id='gridOrdersCustomer_report_period'],,,,,select,Day\nMonth\nYear,day
107 @ 2023-12-28-00-50-14.json,15,15,mouseup,//*[@id='gridOrdersCustomer_report_period'],,,,,select,Day\nMonth\nYear,day
107 @ 2023-12-28-00-50-14.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div[1]/div[1]/div/div[1]/span[3]/button[1]/span,,,,,span,Refresh,
107 @ 2023-12-28-00-50-14.json,19,19,scroll,,,,,,,,
107 @ 2023-12-28-10-34-34.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/a[1]/span,,,,,span,REPORTS,
107 @ 2023-12-28-10-34-34.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/div[1]/ul[1]/li[3]/ul/li[1]/div[1]/ul/li[2]/a/span,,,,,span,Order Count,
107 @ 2023-12-28-10-34-34.json,5,5,mouseup,//*[@id='gridOrdersCustomer_period_date_from'],,text,,,input,,
107 @ 2023-12-28-10-34-34.json,7,7,keystroke,//*[@id='gridOrdersCustomer_period_date_from'],,text,,,input,,
107 @ 2023-12-28-10-34-34.json,9,9,mouseup,//*[@id='gridOrdersCustomer_period_date_to'],,text,,,input,,
107 @ 2023-12-28-10-34-34.json,11,11,keystroke,//*[@id='gridOrdersCustomer_period_date_to'],,text,,,input,,
107 @ 2023-12-28-10-34-34.json,13,13,mouseup,//*[@id='gridOrdersCustomer_report_period'],,,,,select,Day\nMonth\nYear,day
107 @ 2023-12-28-10-34-34.json,15,15,mouseup,//*[@id='gridOrdersCustomer_report_period'],,,,,select,Day\nMonth\nYear,day
107 @ 2023-12-28-10-34-34.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div[1]/div[1]/div/div[1]/span[3]/button[1]/span,,,,,span,Refresh,
107 @ 2023-12-28-10-34-34.json,19,19,scroll,,,,,,,,
107 @ 2023-12-31-10-32-17.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/a[1],,,,,a,REPORTS,
107 @ 2023-12-31-10-32-17.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/div[1]/ul[1]/li[3]/ul/li[1]/div[1]/ul/li[2]/a/span,,,,,span,Order Count,
107 @ 2023-12-31-10-32-17.json,5,5,mouseup,//*[@id='gridOrdersCustomer_period_date_from'],,text,,,input,,
107 @ 2023-12-31-10-32-17.json,7,7,keystroke,//*[@id='gridOrdersCustomer_period_date_from'],,text,,,input,,
107 @ 2023-12-31-10-32-17.json,9,9,mouseup,//*[@id='gridOrdersCustomer_period_date_to'],,text,,,input,,
107 @ 2023-12-31-10-32-17.json,11,11,keystroke,//*[@id='gridOrdersCustomer_period_date_to'],,text,,,input,,
107 @ 2023-12-31-10-32-17.json,13,13,mouseup,//*[@id='gridOrdersCustomer_report_period'],,,,,select,Day\nMonth\nYear,day
107 @ 2023-12-31-10-32-17.json,15,15,mouseup,//*[@id='gridOrdersCustomer_report_period'],,,,,select,Day\nMonth\nYear,day
107 @ 2023-12-31-10-32-17.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div[1]/div[1]/div/div[1]/span[3]/button[1]/span,,,,,span,Refresh,
107 @ 2024-01-08-18-48-26.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/a[1],,,,,a,REPORTS,
107 @ 2024-01-08-18-48-26.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/div[1]/ul[1]/li[2]/ul/li/div[1]/ul/li[1]/a/span,,,,,span,Orders,
107 @ 2024-01-08-18-48-26.json,5,5,mouseup,//*[@id='sales_report_period_type'],,,,,select,Day\nMonth\nYear,day
107 @ 2024-01-08-18-48-26.json,7,7,mouseup,//*[@id='sales_report_period_type'],,,,,select,Day\nMonth\nYear,day
107 @ 2024-01-08-18-48-26.json,9,9,mouseup,//*[@id='sales_report_from'],,text,,,input,,
