trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
116 @ 2023-12-28-01-13-02.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1],,,,,a,MARKETING,
116 @ 2023-12-28-01-13-02.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a/span,,,,,span,All Reviews,
116 @ 2023-12-28-01-13-02.json,5,5,scroll,,,,,,,,
116 @ 2023-12-28-11-24-51.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1],,,,,a,MARKETING,
116 @ 2023-12-28-11-24-51.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a,,,,,a,All Reviews,
116 @ 2023-12-28-11-24-51.json,5,5,mouseup,//*[@id='reviewGrid_filter_name'],,text,,,input,,
116 @ 2023-12-28-11-24-51.json,7,7,keystroke,//*[@id='reviewGrid_filter_name'],,text,,,input,,
116 @ 2023-12-28-11-24-51.json,9,9,mouseup,//*[@id='reviewGrid_page-limit'],,,,,select,20\n30\n50\n100\n200,20
116 @ 2023-12-28-11-24-51.json,11,11,mouseup,//*[@id='reviewGrid_page-limit'],,,,,select,20\n30\n50\n100\n200,20
116 @ 2023-12-28-11-24-51.json,13,13,scroll,,,,,,,,
116 @ 2023-12-31-10-26-22.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1],,,,,a,MARKETING,
116 @ 2023-12-31-10-26-22.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a/span,,,,,span,All Reviews,
116 @ 2023-12-31-10-26-22.json,5,5,mouseup,//*[@id='reviewGrid_filter_type'],,,,,select,Administrator\nCustomer\nGuest,
116 @ 2023-12-31-10-26-22.json,7,7,keystroke,//*[@id='reviewGrid_filter_name'],,text,,,input,,olivia
116 @ 2023-12-31-10-26-22.json,9,9,keypress,//*[@id='reviewGrid_filter_name'],,text,,,input,,tank
116 @ 2023-12-31-10-26-22.json,11,11,scroll,,,,,,,,
116 @ 2023-12-31-10-26-22.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div[1]/div[1]/div[2]/div[3]/div[1]/button[2],,button,,,button,,
116 @ 2024-01-08-19-19-43.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1]/span,,,,,span,MARKETING,
116 @ 2024-01-08-19-19-43.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a/span,,,,,span,All Reviews,
116 @ 2024-01-08-19-19-43.json,5,5,mouseup,//*[@id='reviewGrid_filter_name'],,text,,,input,,
116 @ 2024-01-08-19-19-43.json,7,7,keystroke,//*[@id='reviewGrid_filter_name'],,text,,,input,,
116 @ 2024-01-08-19-19-43.json,9,9,keypress,//*[@id='reviewGrid_filter_name'],,text,,,input,,tank
116 @ 2024-01-08-19-19-43.json,11,11,scroll,,,,,,,,
116 @ 2024-01-08-19-19-43.json,13,13,scroll,,,,,,,,
116 @ 2024-01-08-19-19-43.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div[1]/div[1]/div[2]/div[3]/div[1]/button[2],,button,,,button,,
116 @ 2024-01-08-19-19-43.json,17,17,scroll,,,,,,,,
116 @ 2024-01-16-09-09-51.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a/span,,,,,span,All Reviews,
116 @ 2024-01-16-09-09-51.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1],,,,,a,MARKETING,
116 @ 2024-01-16-09-09-51.json,5,5,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a/span,,,,,span,All Reviews,
116 @ 2024-01-16-09-09-51.json,7,7,mouseup,//*[@id='reviewGrid_filter_name'],,text,,,input,,
116 @ 2024-01-16-09-09-51.json,9,9,keystroke,//*[@id='reviewGrid_filter_name'],,text,,,input,,
116 @ 2024-01-16-09-09-51.json,11,11,keypress,//*[@id='reviewGrid_filter_name'],,text,,,input,,tank
116 @ 2024-01-16-09-09-51.json,13,13,mouseup,//*[@id='reviewGrid_page-limit'],,,,,select,20\n30\n50\n100\n200,20
116 @ 2024-01-16-09-09-51.json,15,15,mouseup,//*[@id='reviewGrid_page-limit'],,,,,select,20\n30\n50\n100\n200,20
116 @ 2024-01-16-09-09-51.json,17,17,scroll,,,,,,,,
