trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
508 @ 2023-12-26-14-46-44.json,1,1,mouseup,/html/body[1]/div[2]/div[1]/div/div[2]/nav/ul/li[11]/a[1]/span[2],,,,,span,Video Games,
508 @ 2023-12-26-14-46-44.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[2]/div/div[2]/dl[1]/dd[1]/ol/li[5]/a,,,,,a,Nintendo Switch 51\nitem,
508 @ 2023-12-26-14-46-44.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[2]/div/div[2]/dl[1]/dd[1]/ol/li[1]/a/span[2],,,,,span,$99.99,
508 @ 2023-12-26-14-46-44.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[2]/div/div[2]/dl[1]/dd[1]/ol/li[6]/a/span[2],,,,,span,$59.99,
508 @ 2023-12-26-14-46-44.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[3]/ol/li/div/div[1]/div[3]/div/div[1]/form/button[1]/span,,,,,span,Add to Cart,
508 @ 2023-12-26-14-46-44.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div/div/a,,,,,a,shopping cart,
508 @ 2023-12-26-14-46-44.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div/div[2]/div[1]/ul[1]/li[1]/button/span,,,,,span,Proceed to Checkout,
508 @ 2023-12-26-14-46-44.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div[1]/div[4]/ol/li[2]/div/div[3]/form/div[3]/div/button/span,,,,,span,Next,
508 @ 2023-12-26-14-46-44.json,17,17,mouseup,/html/body[1]/div[3]/main[1]/div[2]/div/div[1]/div[4]/ol/li[3]/div/form/fieldset[1]/div[2]/div/div/div[2]/div[2]/div[4]/div/button/span,,,,,span,Place Order,
508 @ 2024-01-08-00-46-51.json,1,1,mouseup,/html/body[1]/div[2]/div[1]/div/div[2]/nav/ul/li[11]/a[1]/span[2],,,,,span,Video Games,
508 @ 2024-01-08-00-46-51.json,3,3,scroll,,,,,,,,
508 @ 2024-01-08-00-46-51.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[2]/div/div[2]/dl[1]/dd[1]/ol/li[5]/a,,,,,a,Nintendo Switch 51\nitem,
508 @ 2024-01-08-00-46-51.json,7,7,scroll,,,,,,,,
508 @ 2024-01-08-00-46-51.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[2]/div/div[2]/dl[1]/dd[1]/ol/li[1]/a/span[2],,,,,span,$99.99,
508 @ 2024-01-08-00-46-51.json,11,11,scroll,,,,,,,,
508 @ 2024-01-08-00-46-51.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[2]/div/div[2]/dl[1]/dd[1]/ol/li[6]/a,,,,,a,$50.00 - $59.99 1\nitem,
508 @ 2024-01-08-00-46-51.json,15,15,scroll,,,,,,,,
508 @ 2024-01-08-00-46-51.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[3]/ol/li/div/div[1]/div[3]/div/div[1]/form/button[1]/span,,,,,span,Add to Cart,
508 @ 2024-01-08-00-46-51.json,19,19,scroll,,,,,,,,
508 @ 2024-01-08-00-46-51.json,21,21,mouseup,/html/body[1]/div[2]/header[1]/div[2]/div[1]/a[1],,,,,a,\nMy Cart\n1\n1 items,
508 @ 2024-01-08-00-46-51.json,23,23,mouseup,//*[@id='top-cart-btn-checkout'],,button,,,button,Proceed to Checkout,
508 @ 2024-01-08-00-46-51.json,25,25,scroll,,,,,,,,
508 @ 2024-01-08-00-46-51.json,27,27,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div[1]/div[4]/ol/li[2]/div/div[3]/form/div[3]/div/button/span,,,,,span,Next,
508 @ 2024-01-08-00-46-51.json,29,29,mouseup,/html/body[1]/div[3]/main[1]/div[2]/div/div[1]/div[4]/ol/li[3]/div/form/fieldset[1]/div[2]/div/div/div[2]/div[2]/div[4]/div/button/span,,,,,span,Place Order,
508 @ 2024-02-04-12-50-22.json,1,1,mouseup,/html/body[1]/div[2]/div[1]/div/div[2]/nav/ul/li[11]/a[1]/span[2],,,,,span,Video Games,
508 @ 2024-02-04-12-50-22.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[2]/div/div[2]/dl[1]/dd[1]/ol/li[5]/a,,,,,a,Nintendo Switch 51\nitem,
508 @ 2024-02-04-12-50-22.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[2]/div/div[2]/dl[1]/dd[1]/ol/li[1]/a,,,,,a,$0.00 - $99.99 47\nitem,
508 @ 2024-02-04-12-50-22.json,7,7,scroll,,,,,,,,
508 @ 2024-02-04-12-50-22.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[3]/ol/li[3]/div/div[1]/div[3]/div/div[1]/form/button[1]/span,,,,,span,Add to Cart,
508 @ 2024-02-04-12-50-22.json,11,11,scroll,,,,,,,,
508 @ 2024-02-04-12-50-22.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div/div/a,,,,,a,shopping cart,
508 @ 2024-02-04-12-50-22.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div/div[2]/div[1]/ul[1]/li[1]/button,,button,,,button,Proceed to Checkout,
508 @ 2024-02-04-12-50-22.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div[1]/div[4]/ol/li[2]/div/div[3]/form/div[3]/div/button/span,,,,,span,Next,
508 @ 2024-02-04-12-50-22.json,19,19,mouseup,/html/body[1]/div[3]/main[1]/div[2]/div/div[1]/div[4]/ol/li[3]/div/form/fieldset[1]/div[2]/div/div/div[2]/div[2]/div[4]/div/button,,submit,,,button,Place Order,
508 @ 2024-02-22-00-05-57.json,1,1,mouseup,,,,,,,,
508 @ 2024-02-22-00-05-57.json,3,3,mouseup,/html/body[1]/div[2]/div[1]/div/div[2]/nav/ul/li[11]/a[1]/span[2],,,,,span,Video Games,
508 @ 2024-02-22-00-05-57.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[2]/div/div[2]/dl[1]/dd[1]/ol/li[5]/a,,,,,a,Nintendo Switch 51\nitem,
508 @ 2024-02-22-00-05-57.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[2]/div/div[2]/dl[1]/dd[1]/ol/li[1]/a/span[2],,,,,span,$99.99,
508 @ 2024-02-22-00-05-57.json,9,9,mouseup,//*[@id='sorter'],,,,,select,Position\nProduct Name\nPrice,position
508 @ 2024-02-22-00-05-57.json,11,11,mouseup,//*[@id='sorter'],,,,,select,Position\nProduct Name\nPrice,position
508 @ 2024-02-22-00-05-57.json,13,13,scroll,,,,,,,,
508 @ 2024-02-22-00-05-57.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[4]/div[1]/ul[1]/li[5]/a,,,,,a,Page\nNext,
508 @ 2024-02-22-00-05-57.json,17,17,scroll,,,,,,,,
508 @ 2024-02-22-00-05-57.json,19,19,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[4]/div[1]/ul[1]/li[6]/a,,,,,a,Page\nNext,
508 @ 2024-02-22-00-05-57.json,21,21,scroll,,,,,,,,
508 @ 2024-02-22-00-05-57.json,23,23,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[4]/div[1]/ul[1]/li[6]/a,,,,,a,Page\nNext,
508 @ 2024-02-22-00-05-57.json,25,25,scroll,,,,,,,,
508 @ 2024-02-22-00-05-57.json,27,27,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[3]/ol/li[9]/div/div[1]/div[3]/div/div[1]/form/button[1]/span,,,,,span,Add to Cart,
508 @ 2024-02-22-00-05-57.json,29,29,scroll,,,,,,,,
508 @ 2024-02-22-00-05-57.json,31,31,mouseup,/html/body[1]/div[2]/header[1]/div[2]/div[1]/a[1],,,,,a,\nMy Cart\n1\n1 items,
508 @ 2024-02-22-00-05-57.json,33,33,mouseup,//*[@id='top-cart-btn-checkout'],,button,,,button,Proceed to Checkout,
508 @ 2024-02-22-00-05-57.json,35,35,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div[1]/div[4]/ol/li[2]/div/div[3]/form/div[3]/div/button/span,,,,,span,Next,
508 @ 2024-02-22-00-05-57.json,37,37,mouseup,/html/body[1]/div[3]/main[1]/div[2]/div/div[1]/div[4]/ol/li[3]/div/form/fieldset[1]/div[2]/div/div/div[2]/div[2]/div[4]/div/button/span,,,,,span,Place Order,
