trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
649 @ 2024-01-01-09-44-07.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
649 @ 2024-01-01-09-44-07.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
649 @ 2024-01-01-09-44-07.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[8]/ul[1]/li[3]/a,,,,,a,history,
649 @ 2024-01-01-09-44-07.json,7,7,mouseup,/html/body[1]/nav[2]/div/ul[1]/li[2]/a/span[2],,,,,span,Submit,
649 @ 2024-01-01-09-44-07.json,9,9,mouseup,//*[@id='submission_title'],,,,,textarea,,
649 @ 2024-01-01-09-44-07.json,11,11,keystroke,//*[@id='submission_title'],,,,,textarea,,
649 @ 2024-01-01-09-44-07.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
649 @ 2024-01-01-20-14-43.json,1,1,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
649 @ 2024-01-01-20-14-43.json,3,3,mouseup,/html/body[1]/nav[2]/div/ul[1]/li[2]/a/span[2],,,,,span,Submit,
649 @ 2024-01-01-20-14-43.json,5,5,mouseup,//*[@id='submission_title'],,,,,textarea,,
649 @ 2024-01-01-20-14-43.json,7,7,keystroke,//*[@id='submission_title'],,,,,textarea,,
649 @ 2024-01-01-20-14-43.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[5]/div/span[1]/span[1]/span[1]/span/span[1]/span/span[1],,,,,span,Choose one…,
649 @ 2024-01-01-20-14-43.json,11,11,keystroke,/html/body[1]/span[1]/span/span[1]/input,,search,,searchbox,input,,
649 @ 2024-01-01-20-14-43.json,13,13,mouseup,//*[@id='select2-submission_forum-result-ziot-10051'],,,,option,li,history,0
649 @ 2024-01-01-20-14-43.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
649 @ 2024-01-03-16-18-01.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
649 @ 2024-01-03-16-18-01.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
649 @ 2024-01-03-16-18-01.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[8]/ul[1]/li[3]/a,,,,,a,history,
649 @ 2024-01-03-16-18-01.json,7,7,mouseup,/html/body[1]/nav[2]/div/ul[1]/li[2]/a/span[2],,,,,span,Submit,
649 @ 2024-01-03-16-18-01.json,9,9,mouseup,//*[@id='submission_title'],,,,,textarea,,
649 @ 2024-01-03-16-18-01.json,11,11,keystroke,//*[@id='submission_title'],,,,,textarea,,
649 @ 2024-01-03-16-18-01.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
649 @ 2024-01-04-12-13-46.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
649 @ 2024-01-04-12-13-46.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
649 @ 2024-01-04-12-13-46.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[8]/ul[1]/li[3]/a,,,,,a,history,
649 @ 2024-01-04-12-13-46.json,7,7,mouseup,/html/body[1]/nav[2]/div/ul[1]/li[2]/a/span[2],,,,,span,Submit,
649 @ 2024-01-04-12-13-46.json,9,9,mouseup,//*[@id='submission_title'],,,,,textarea,,
649 @ 2024-01-04-12-13-46.json,11,11,keystroke,//*[@id='submission_title'],,,,,textarea,,
649 @ 2024-01-04-12-13-46.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
649 @ 2024-01-04-12-13-46.json,15,15,mouseup,//*[@id='reply_to_submission_70_comment'],Comment,,,,textarea,,
649 @ 2024-01-04-12-13-46.json,17,17,keystroke,//*[@id='reply_to_submission_70_comment'],Comment,,,,textarea,,
649 @ 2024-01-04-12-13-46.json,19,19,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[3]/button,,,,,button,Post,
649 @ 2024-01-08-02-20-42.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
649 @ 2024-01-08-02-20-42.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
649 @ 2024-01-08-02-20-42.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[8]/ul[1]/li[3]/a,,,,,a,history,
649 @ 2024-01-08-02-20-42.json,7,7,mouseup,/html/body[1]/nav[2]/div/ul[1]/li[2]/a/span[2],,,,,span,Submit,
649 @ 2024-01-08-02-20-42.json,9,9,mouseup,//*[@id='submission_title'],,,,,textarea,,
649 @ 2024-01-08-02-20-42.json,11,11,keystroke,//*[@id='submission_title'],,,,,textarea,,
649 @ 2024-01-08-02-20-42.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
