trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
524 @ 2023-12-25-08-31-30.json,1,1,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[2]/form/div[1]/ul[1]/li[2]/a,,,,,a,Updated date,
524 @ 2023-12-25-08-31-30.json,3,3,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[2]/form/div[1]/button[1]/span[1],,,,,span,Updated date,
524 @ 2023-12-25-08-31-30.json,5,5,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[2]/form/div[1]/ul[1]/li[6]/a,,,,,a,Most stars,
524 @ 2023-12-25-08-31-30.json,7,7,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul/li[1]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,design,
524 @ 2023-12-25-08-31-30.json,9,9,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1],,button,,,button,Star,
524 @ 2023-12-25-08-31-30.json,11,11,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg,,,,,svg,,
524 @ 2023-12-25-08-31-30.json,13,13,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul/li[2]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,a11yproject.com,
524 @ 2023-12-25-08-31-30.json,15,15,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1]/span[1],,,,,span,Star,
524 @ 2023-12-25-08-31-30.json,17,17,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg/path[2],,,,,path,,
524 @ 2023-12-25-08-31-30.json,19,19,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul/li[3]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,millennials-to-snake-people,
524 @ 2023-12-25-08-31-30.json,21,21,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1]/svg[1]/use,,,,,use,,
524 @ 2023-12-25-08-31-30.json,23,23,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg/path[2],,,,,path,,
524 @ 2023-12-25-08-31-30.json,25,25,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul/li[4]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,empathy-prompts,
524 @ 2023-12-25-08-31-30.json,27,27,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1]/svg[1],,,,,svg,,
524 @ 2023-12-25-08-31-30.json,29,29,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg/path[2],,,,,path,,
524 @ 2023-12-25-08-31-30.json,31,31,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul/li[5]/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Byte Blaze /,
524 @ 2023-12-25-08-31-30.json,33,33,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1],,button,,,button,Star,
524 @ 2023-12-25-08-31-30.json,35,35,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg,,,,,svg,,
524 @ 2023-12-25-08-31-30.json,37,37,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul/li[6]/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Byte Blaze /,
524 @ 2023-12-25-08-31-30.json,39,39,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1],,button,,,button,Star,
524 @ 2023-12-25-08-31-30.json,41,41,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg/path[4],,,,,path,,
524 @ 2023-12-25-08-31-30.json,43,43,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul/li[7]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,a11y-syntax-highlighting,
524 @ 2023-12-25-08-31-30.json,45,45,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1]/span[1],,,,,span,Star,
524 @ 2023-12-25-08-31-30.json,47,47,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg/path[2],,,,,path,,
524 @ 2023-12-25-08-31-30.json,49,49,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul/li[8]/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Byte Blaze /,
524 @ 2023-12-25-08-31-30.json,51,51,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1]/span[1],,,,,span,Star,
524 @ 2024-01-05-19-44-38.json,1,1,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[1]/ul[1]/li[3]/a,,,,,a,Explore,
524 @ 2024-01-05-19-44-38.json,3,3,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/ul[1]/li[2]/a,,,,,a,Most stars,
524 @ 2024-01-05-19-44-38.json,5,5,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[1]/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Umano: News Read To You /,
524 @ 2024-01-05-19-44-38.json,7,7,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1]/svg[1],,,,,svg,,
524 @ 2024-01-05-19-44-38.json,9,9,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg,,,,,svg,,
524 @ 2024-01-05-19-44-38.json,11,11,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[1]/ul[1]/li[3]/a,,,,,a,Explore,
524 @ 2024-01-05-19-44-38.json,13,13,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/ul[1]/li[2]/a,,,,,a,Most stars,
524 @ 2024-01-05-19-44-38.json,15,15,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[2]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,create-react-app,
524 @ 2024-01-05-19-44-38.json,17,17,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1]/svg[1],,,,,svg,,
524 @ 2024-01-05-19-44-38.json,19,19,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg,,,,,svg,,
524 @ 2024-01-05-19-44-38.json,21,21,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[1]/ul[1]/li[3]/a,,,,,a,Explore,
524 @ 2024-01-05-19-44-38.json,23,23,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/ul[1]/li[2]/a,,,,,a,Most stars,
524 @ 2024-01-05-19-44-38.json,25,25,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[3]/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Karl Kroening /,
524 @ 2024-01-05-19-44-38.json,27,27,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1]/svg[1],,,,,svg,,
524 @ 2024-01-05-19-44-38.json,29,29,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg/path[1],,,,,path,,
524 @ 2024-01-05-19-44-38.json,31,31,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[1]/ul[1]/li[3]/a,,,,,a,Explore,
524 @ 2024-01-05-19-44-38.json,33,33,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/ul[1]/li[2]/a,,,,,a,Most stars,
524 @ 2024-01-05-19-44-38.json,35,35,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[4]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,PHP_XLSXWriter,
524 @ 2024-01-05-19-44-38.json,37,37,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1]/svg[1]/use,,,,,use,,
524 @ 2024-01-05-19-44-38.json,39,39,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg/path[4],,,,,path,,
524 @ 2024-01-05-19-44-38.json,41,41,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[5]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,accessible-html-content-patterns,
524 @ 2024-01-05-19-44-38.json,43,43,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1],,button,,,button,Star,
524 @ 2024-01-05-19-44-38.json,45,45,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg/path[2],,,,,path,,
524 @ 2024-01-05-19-44-38.json,47,47,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[1]/ul[1]/li[3]/a,,,,,a,Explore,
524 @ 2024-01-05-19-44-38.json,49,49,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/ul[1]/li[2]/a,,,,,a,Most stars,
524 @ 2024-01-05-19-44-38.json,51,51,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[6]/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Erik Linder-Norén /,
524 @ 2024-01-05-19-44-38.json,53,53,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1]/span[1],,,,,span,Star,
524 @ 2024-01-05-19-44-38.json,55,55,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg/path[2],,,,,path,,
524 @ 2024-01-05-19-44-38.json,57,57,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[1]/ul[1]/li[3]/a,,,,,a,Explore,
524 @ 2024-01-05-19-44-38.json,59,59,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/ul[1]/li[2]/a,,,,,a,Most stars,
524 @ 2024-01-05-19-44-38.json,61,61,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[7]/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,"thoughtbot, inc. /",
524 @ 2024-01-05-19-44-38.json,63,63,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1]/svg[1],,,,,svg,,
524 @ 2024-01-05-19-44-38.json,65,65,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg/path[2],,,,,path,,
524 @ 2024-01-05-19-44-38.json,67,67,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[1]/ul[1]/li[3]/a,,,,,a,Explore,
524 @ 2024-01-05-19-44-38.json,69,69,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/ul[1]/li[2]/a,,,,,a,Most stars,
524 @ 2024-01-05-19-44-38.json,71,71,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[8]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,keycloak,
524 @ 2024-01-05-19-44-38.json,73,73,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1]/svg[1],,,,,svg,,
524 @ 2024-01-06-22-07-31.json,1,1,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1]/span[1],,,,,span,Star,
524 @ 2024-01-06-22-07-31.json,3,3,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[3]/div[1]/ul[1]/li[3]/a,,,,,a,Explore,
524 @ 2024-01-06-22-07-31.json,5,5,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/ul[1]/li[2]/a,,,,,a,Most stars,
524 @ 2024-01-06-22-07-31.json,7,7,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[1]/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Umano: News Read To You /,
524 @ 2024-01-06-22-07-31.json,9,9,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[1]/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Umano: News Read To You /,
524 @ 2024-01-06-22-07-31.json,11,11,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[2]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,create-react-app,
524 @ 2024-01-06-22-07-31.json,13,13,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[2]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,create-react-app,
524 @ 2024-01-06-22-07-31.json,15,15,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[3]/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Karl Kroening /,
524 @ 2024-01-06-22-07-31.json,17,17,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[3]/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Karl Kroening /,
524 @ 2024-01-06-22-07-31.json,19,19,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[5]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,AndroidAsync,
524 @ 2024-01-06-22-07-31.json,21,21,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[5]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,AndroidAsync,
524 @ 2024-01-06-22-07-31.json,23,23,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[6]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,PyTorch-GAN,
524 @ 2024-01-06-22-07-31.json,25,25,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1],,button,,,button,Star,
524 @ 2024-01-06-22-07-31.json,27,27,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1],,button,,,button,Star,
524 @ 2024-01-06-22-07-31.json,29,29,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[7]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,administrate,
524 @ 2024-01-06-22-07-31.json,31,31,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1],,button,,,button,Star,
524 @ 2024-01-06-22-07-31.json,33,33,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1],,button,,,button,Star,
524 @ 2024-01-06-22-07-31.json,35,35,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[8]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,keycloak,
524 @ 2024-01-06-22-07-31.json,37,37,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1],,button,,,button,Star,
524 @ 2024-01-07-21-22-24.json,1,1,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul[1]/li[1]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,design,
524 @ 2024-01-07-21-22-24.json,3,3,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[2]/button[1]/span[1],,,,,span,Star,
