trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
45 @ 2023-12-25-18-08-44.json,1,1,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
45 @ 2023-12-25-18-08-44.json,3,3,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[2]/div[1]/button[1]/span[1],,,,,span,Updated date,
45 @ 2023-12-25-18-08-44.json,5,5,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[2]/div[1]/ul[1]/div/div/li[3]/button/div[1]/p,,,,,p,Updated date,
45 @ 2023-12-25-18-08-44.json,7,7,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[2]/button[1]/svg,,,,img,svg,,
45 @ 2023-12-25-18-08-44.json,9,9,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[2]/button[1]/svg/use,,,,,use,,
45 @ 2023-12-25-22-21-48.json,1,1,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
45 @ 2024-01-08-14-51-24.json,1,1,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[4]/a[1],Issues,,,,a,Issues\n42,
45 @ 2024-01-08-14-51-24.json,3,3,mouseup,//*[@id='__BVID__70__BV_toggle_'],,button,,,button,Created date,
45 @ 2024-01-08-14-51-24.json,5,5,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[2]/div[1]/ul[1]/div/div/li[2]/button/div[1]/p,,,,,p,Created date,
45 @ 2024-01-14-05-51-58.json,1,1,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[4]/a/svg[1],,,,,svg,,
45 @ 2024-01-14-05-51-58.json,3,3,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
