trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
322 @ 2024-01-01-00-26-36.json,1,1,mouseup,//*[@id='idPdN9zsKW'],,,,,a,My Account,
322 @ 2024-01-01-00-26-36.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
322 @ 2024-01-01-00-26-36.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[1]/td[5]/a[1]/span,,,,,span,View Order,
322 @ 2024-01-01-00-26-36.json,7,7,scroll,,,,,,,,
322 @ 2024-01-01-16-28-04.json,1,1,mouseup,//*[@id='idPdN9zsKW'],,,,,a,My Account,
322 @ 2024-01-01-16-28-04.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
322 @ 2024-01-01-16-28-04.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[1]/td[5]/a[1]/span,,,,,span,View Order,
322 @ 2024-01-01-16-28-04.json,7,7,scroll,,,,,,,,
322 @ 2024-01-02-16-28-59.json,1,1,mouseup,//*[@id='id2AZTTTMO'],,,,,a,My Account,
322 @ 2024-01-02-16-28-59.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
322 @ 2024-01-02-16-28-59.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[1]/td[5]/a[1]/span,,,,,span,View Order,
322 @ 2024-01-06-13-27-05.json,1,1,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
322 @ 2024-01-06-13-27-05.json,3,3,mouseup,//*[@id='idzhiCPqfI'],,,,,a,My Account,
322 @ 2024-01-06-13-27-05.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
322 @ 2024-01-06-13-27-05.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[1]/td[5]/a[1]/span,,,,,span,View Order,
322 @ 2024-01-06-13-27-05.json,9,9,scroll,,,,,,,,
322 @ 2024-01-06-13-27-05.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[2]/div[2]/table/tfoot[1]/tr[1]/td[1],,,,,td,$350.42,
