trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
47 @ 2023-12-26-23-39-19.json,1,1,mouseup,//*[@id='idqlUTFaj5'],,,,,a,My Account,
47 @ 2023-12-26-23-39-19.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
47 @ 2023-12-26-23-39-19.json,5,5,scroll,,,,,,,,
47 @ 2023-12-31-18-24-54.json,1,1,mouseup,//*[@id='idTRUJaOdJ'],,,,,a,My Account,
47 @ 2023-12-31-18-24-54.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
47 @ 2024-01-05-04-05-09.json,1,1,mouseup,//*[@id='idpSpJeEEA'],,,,,a,My Account,
47 @ 2024-01-05-04-05-09.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
47 @ 2024-01-05-19-45-59.json,1,1,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[7]/a,,,,,a,Page\nNext,
47 @ 2024-01-05-19-45-59.json,3,3,mouseup,//*[@id='id8E45wr9P'],,,,,a,My Account,
47 @ 2024-01-05-19-45-59.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
47 @ 2024-01-05-19-45-59.json,7,7,scroll,,,,,,,,
47 @ 2024-01-05-19-45-59.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[6]/a,,,,,a,Page\nNext,
47 @ 2024-01-11-08-06-24.json,1,1,mouseup,//*[@id='idYOYRxxjO'],,,,,a,My Account,
47 @ 2024-01-11-08-06-24.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
47 @ 2024-01-11-08-06-24.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[7]/a,,,,,a,Page\nNext,
