trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
188 @ 2023-12-29-09-47-46.json,1,1,mouseup,//*[@id='idtfXY0MiC'],,,,,a,My Account,
188 @ 2023-12-29-09-47-46.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
188 @ 2023-12-29-09-47-46.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[9]/td[5]/a[1]/span,,,,,span,View Order,
188 @ 2023-12-29-09-47-46.json,7,7,scroll,,,,,,,,
188 @ 2024-01-01-11-37-19.json,1,1,mouseup,//*[@id='idPdN9zsKW'],,,,,a,My Account,
188 @ 2024-01-01-11-37-19.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
188 @ 2024-01-01-22-56-49.json,1,1,mouseup,//*[@id='id2AZTTTMO'],,,,,a,My Account,
188 @ 2024-01-01-22-56-49.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
188 @ 2024-01-08-03-09-39.json,1,1,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
188 @ 2024-01-08-03-09-39.json,3,3,mouseup,//*[@id='idP2gM9nE8'],,,,,a,My Account,
188 @ 2024-01-08-03-09-39.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
188 @ 2024-01-08-03-09-39.json,7,7,scroll,,,,,,,,
188 @ 2024-01-08-03-09-39.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[6]/a,,,,,a,Page\nNext,
188 @ 2024-01-13-18-07-49.json,1,1,mouseup,//*[@id='id5fw1YlSD'],,,,,a,My Account,
188 @ 2024-01-13-18-07-49.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
188 @ 2024-01-13-18-07-49.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[7]/a,,,,,a,Page\nNext,
