trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
477 @ 2023-12-26-09-10-42.json,1,1,mouseup,//*[@id='js-onboarding-new-project-link'],Create new...,,,,a,,
477 @ 2023-12-26-09-10-42.json,3,3,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[1]/div[1]/ul/li[1]/a,,,,,a,New project/repository,
477 @ 2023-12-26-09-10-42.json,5,5,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/a/div[2]/h3[1],,,,,h3,Create blank project,
477 @ 2023-12-26-09-10-42.json,7,7,mouseup,//*[@id='project_name'],,text,My awesome project,,input,,
477 @ 2023-12-26-09-10-42.json,9,9,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,
477 @ 2023-12-26-09-10-42.json,11,11,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/button[1]/span,,,,,span,Create project,
477 @ 2024-01-04-22-07-00.json,1,1,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[1]/a/span,,,,,span,New project,
477 @ 2024-01-04-22-07-00.json,3,3,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/a/div[2],,,,,div,"Create blank project\n\nCreate a blank project to store your files, plan your work, and collaborate on code, among other things.",
477 @ 2024-01-04-22-07-00.json,5,5,mouseup,//*[@id='project_name'],,text,My awesome project,,input,,
477 @ 2024-01-04-22-07-00.json,7,7,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,
477 @ 2024-01-04-22-07-00.json,9,9,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/div[1]/div[2]/div[1]/div[1]/div[1]/button[1]/span[1]/span/span,,,,,span,‎Pick a group or namespace‎,
477 @ 2024-01-04-22-07-00.json,11,11,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/div[1]/div[2]/div[1]/div[1]/div[1]/ul[1]/div/div/li[8]/button/div/p,,,,,p,byteblaze,
477 @ 2024-01-04-22-07-00.json,13,13,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/button[1]/span,,,,,span,Create project,
477 @ 2024-01-06-13-59-39.json,1,1,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[1]/a[1]/svg[1]/use,,,,,use,,
477 @ 2024-01-06-13-59-39.json,3,3,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[1]/div[1]/ul/li[1]/a,,,,,a,New project/repository,
477 @ 2024-01-06-13-59-39.json,5,5,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/a/div[2]/p[1],,,,,p,"Create a blank project to store your files, plan your work, and collaborate on code, among other things.",
477 @ 2024-01-06-13-59-39.json,7,7,mouseup,//*[@id='project_name'],,text,My awesome project,,input,,
477 @ 2024-01-06-13-59-39.json,9,9,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,
477 @ 2024-01-06-13-59-39.json,11,11,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/button[1]/span,,,,,span,Create project,
477 @ 2024-01-06-21-54-29.json,1,1,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[1]/a/span,,,,,span,New project,
477 @ 2024-01-06-21-54-29.json,3,3,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/a/div[2]/p[1],,,,,p,"Create a blank project to store your files, plan your work, and collaborate on code, among other things.",
477 @ 2024-01-06-21-54-29.json,5,5,mouseup,//*[@id='project_name'],,text,My awesome project,,input,,
477 @ 2024-01-06-21-54-29.json,7,7,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,
477 @ 2024-01-06-21-54-29.json,9,9,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/button[1]/span,,,,,span,Create project,
