trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
677 @ 2023-12-28-20-24-49.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1],,,,,a,SALES,
677 @ 2023-12-28-20-24-49.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a/span,,,,,span,Orders,
677 @ 2023-12-28-20-24-49.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[3]/div/button,,,,,button,Filters,
677 @ 2023-12-28-20-24-49.json,7,7,mouseup,//*[@id='CDVLG47'],notice-CDVLG47,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
677 @ 2023-12-28-20-24-49.json,9,9,mouseup,//*[@id='CDVLG47'],notice-CDVLG47,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
677 @ 2023-12-28-20-24-49.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[5]/div[1]/div/button[2]/span,,,,,span,Apply Filters,
677 @ 2023-12-29-03-46-19.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1],,,,,a,SALES,
677 @ 2023-12-29-03-46-19.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a/span,,,,,span,Orders,
677 @ 2023-12-29-03-46-19.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[3]/div/button,,,,,button,Filters,
677 @ 2023-12-29-03-46-19.json,7,7,mouseup,//*[@id='MNO8MKS'],notice-MNO8MKS,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
677 @ 2023-12-29-03-46-19.json,9,9,mouseup,//*[@id='MNO8MKS'],notice-MNO8MKS,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
677 @ 2023-12-29-03-46-19.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[5]/div[1]/div/button[2],,button,,,button,Apply Filters,
677 @ 2024-01-04-20-59-07.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1],,,,,a,SALES,
677 @ 2024-01-04-20-59-07.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a/span,,,,,span,Orders,
677 @ 2024-01-04-20-59-07.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[3]/div/button,,,,,button,Filters,
677 @ 2024-01-04-20-59-07.json,7,7,mouseup,//*[@id='EKH4MVY'],notice-EKH4MVY,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
677 @ 2024-01-04-20-59-07.json,9,9,mouseup,//*[@id='EKH4MVY'],notice-EKH4MVY,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
677 @ 2024-01-04-20-59-07.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[5]/div[1]/div/button[2]/span,,,,,span,Apply Filters,
677 @ 2024-01-05-19-07-28.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1],,,,,a,SALES,
677 @ 2024-01-05-19-07-28.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a,,,,,a,Orders,
677 @ 2024-01-05-19-07-28.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[3]/div/button,,,,,button,Filters,
677 @ 2024-01-05-19-07-28.json,7,7,mouseup,//*[@id='XOAK3C0'],notice-XOAK3C0,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
677 @ 2024-01-05-19-07-28.json,9,9,mouseup,//*[@id='XOAK3C0'],notice-XOAK3C0,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
677 @ 2024-01-05-19-07-28.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[5]/div[1]/div/button[2]/span,,,,,span,Apply Filters,
677 @ 2024-01-07-18-04-56.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a,,,,,a,Orders,
677 @ 2024-01-07-18-04-56.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1]/span,,,,,span,SALES,
677 @ 2024-01-07-18-04-56.json,5,5,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a,,,,,a,Orders,
677 @ 2024-01-07-18-04-56.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[3]/div/button,,,,,button,Filters,
677 @ 2024-01-07-18-04-56.json,9,9,mouseup,//*[@id='C78PBO5'],notice-C78PBO5,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,processing
677 @ 2024-01-07-18-04-56.json,11,11,mouseup,//*[@id='C78PBO5'],notice-C78PBO5,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,processing
677 @ 2024-01-07-18-04-56.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[5]/div[1]/div/button[2]/span,,,,,span,Apply Filters,
