trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
412 @ 2023-12-25-10-32-50.json,1,1,mouseup,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
412 @ 2023-12-25-10-32-50.json,3,3,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
412 @ 2023-12-25-10-32-50.json,5,5,mouseup,/html/body[1]/header[1]/div[1]/div/div[2]/ul/li[1]/form/div[2]/div/div[2]/div/li[2]/a/div/p/div,,,,,div,A\naccessible-html-content-patterns\nByte Blaze / accessible-html-content-patterns,
412 @ 2023-12-25-10-32-50.json,7,7,scroll,,,,,,,,
412 @ 2023-12-25-10-32-50.json,9,9,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[4]/div/div[4]/div[1]/div/table/tbody[1]/tr[12]/td[1]/a/span[2],,,,,span,LICENSE,
412 @ 2023-12-25-10-32-50.json,11,11,mouseup,//*[@id='web-ide-link__BV_toggle_'],,button,,,button,Toggle dropdown,
412 @ 2023-12-25-10-32-50.json,13,13,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[4]/div/div[4]/div/div[1]/div[2]/div[1]/span/div/ul[1]/div/div/li[3]/button/div[1]/p[1]/span,,,,,span,Edit,
412 @ 2023-12-25-10-32-50.json,15,15,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[4]/div/div[4]/div/div[1]/div[2]/div[1]/span/div/a[1]/span,,,,,span,Edit,
412 @ 2023-12-25-10-32-50.json,17,17,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/form[1]/div[1]/div[1]/div[2]/div/div[2]/div/button[1]/span[1],,,,,span,Apply a template,
412 @ 2023-12-25-10-32-50.json,19,19,keystroke,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/form[1]/div[1]/div[1]/div[2]/div/div[2]/div/div[1]/div[1]/input[1],,search,Filter,,input,,
