trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
332 @ 2024-01-01-10-19-25.json,1,1,mouseup,//*[@id='idPdN9zsKW'],,,,,a,My Account,
332 @ 2024-01-01-10-19-25.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
332 @ 2024-01-01-10-19-25.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[5]/a,,,,,a,Page\nNext,
332 @ 2024-01-01-19-51-49.json,1,1,mouseup,//*[@id='id5E2iNaUV'],,,,,a,My Account,
332 @ 2024-01-01-19-51-49.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
332 @ 2024-01-01-19-51-49.json,5,5,scroll,,,,,,,,
332 @ 2024-01-01-19-51-49.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[2]/a/span[2],,,,,span,2,
332 @ 2024-01-02-15-52-51.json,1,1,mouseup,//*[@id='id2AZTTTMO'],,,,,a,My Account,
332 @ 2024-01-02-15-52-51.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
332 @ 2024-01-02-15-52-51.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[5]/a,,,,,a,Page\nNext,
332 @ 2024-01-06-13-40-29.json,1,1,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[5]/a/span[2],,,,,span,4,
332 @ 2024-01-06-13-40-29.json,3,3,mouseup,//*[@id='idzhiCPqfI'],,,,,a,My Account,
332 @ 2024-01-06-13-40-29.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
332 @ 2024-01-06-13-40-29.json,7,7,mouseup,//*[@id='limiter'],,,,,select,10\n20\n50,http://ec2-13-59-140-179.us-east-2.compute.amazonaws.com:7770/sales/order/history/?limit=10
332 @ 2024-01-06-13-40-29.json,9,9,mouseup,//*[@id='limiter'],,,,,select,10\n20\n50,http://ec2-13-59-140-179.us-east-2.compute.amazonaws.com:7770/sales/order/history/?limit=10
