trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
709 @ 2023-12-28-19-47-39.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/a[1],,,,,a,REPORTS,
709 @ 2023-12-28-19-47-39.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/div[1]/ul[1]/li[2]/ul/li/div[1]/ul/li[1]/a/span,,,,,span,Orders,
709 @ 2023-12-28-19-47-39.json,5,5,mouseup,//*[@id='sales_report_from'],,text,,,input,,
709 @ 2023-12-28-19-47-39.json,7,7,keystroke,//*[@id='sales_report_from'],,text,,,input,,
709 @ 2023-12-28-19-47-39.json,9,9,mouseup,//*[@id='sales_report_to'],,text,,,input,,
709 @ 2023-12-28-19-47-39.json,11,11,keystroke,//*[@id='sales_report_to'],,text,,,input,,
709 @ 2023-12-28-19-47-39.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[3]/div/div/button/span,,,,,span,Show Report,
709 @ 2023-12-31-03-06-35.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/a[1],,,,,a,REPORTS,
709 @ 2023-12-31-03-06-35.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/div[1]/ul[1]/li[2]/ul/li/div[1]/ul/li[1]/a,,,,,a,Orders,
709 @ 2023-12-31-03-06-35.json,5,5,mouseup,//*[@id='sales_report_from'],,text,,,input,,
709 @ 2023-12-31-03-06-35.json,7,7,keystroke,//*[@id='sales_report_from'],,text,,,input,,
709 @ 2023-12-31-03-06-35.json,9,9,mouseup,//*[@id='sales_report_to'],,text,,,input,,
709 @ 2023-12-31-03-06-35.json,11,11,keystroke,//*[@id='sales_report_to'],,text,,,input,,
709 @ 2023-12-31-03-06-35.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[3]/div/div/button/span,,,,,span,Show Report,
709 @ 2023-12-31-03-06-35.json,15,15,scroll,,,,,,,,
709 @ 2024-01-05-20-11-40.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/a[1],,,,,a,REPORTS,
709 @ 2024-01-05-20-11-40.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/div[1]/ul[1]/li[2]/ul/li/div[1]/ul/li[1]/a/span,,,,,span,Orders,
709 @ 2024-01-05-20-11-40.json,5,5,mouseup,//*[@id='sales_report_from'],,text,,,input,,
709 @ 2024-01-05-20-11-40.json,7,7,keystroke,//*[@id='sales_report_from'],,text,,,input,,
709 @ 2024-01-05-20-11-40.json,9,9,mouseup,//*[@id='sales_report_to'],,text,,,input,,
709 @ 2024-01-05-20-11-40.json,11,11,keystroke,//*[@id='sales_report_to'],,text,,,input,,
709 @ 2024-01-05-20-11-40.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[3]/div/div/button/span,,,,,span,Show Report,
709 @ 2024-01-05-20-11-40.json,15,15,scroll,,,,,,,,
709 @ 2024-01-07-20-50-00.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/a[1],,,,,a,REPORTS,
709 @ 2024-01-07-20-50-00.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[7]/div[1]/ul[1]/li[2]/ul/li/div[1]/ul/li[1]/a/span,,,,,span,Orders,
709 @ 2024-01-07-20-50-00.json,5,5,mouseup,//*[@id='sales_report_from'],,text,,,input,,
709 @ 2024-01-07-20-50-00.json,7,7,keystroke,//*[@id='sales_report_from'],,text,,,input,,
709 @ 2024-01-07-20-50-00.json,9,9,mouseup,//*[@id='sales_report_to'],,text,,,input,,
709 @ 2024-01-07-20-50-00.json,11,11,keystroke,//*[@id='sales_report_to'],,text,,,input,,
709 @ 2024-01-07-20-50-00.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[3]/div/div/button/span,,,,,span,Show Report,
709 @ 2024-01-07-20-50-00.json,15,15,scroll,,,,,,,,
