trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
464 @ 2023-12-28-10-08-46.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/a[1],,,,,a,CATALOG,
464 @ 2023-12-28-10-08-46.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/div[1]/ul[1]/li/div[1]/ul/li[1]/a/span,,,,,span,Products,
464 @ 2023-12-28-10-08-46.json,5,5,mouseup,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,
464 @ 2023-12-28-10-08-46.json,7,7,keystroke,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,
464 @ 2023-12-28-10-08-46.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[5]/button[1],Search,button,,,button,,
464 @ 2023-12-28-10-08-46.json,11,11,scroll,,,,,,,,
464 @ 2023-12-28-10-08-46.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr[16]/td[15]/a,Edit Antonia Racer Tank,,,,a,Edit,
464 @ 2023-12-28-10-08-46.json,15,15,scroll,,,,,,,,
464 @ 2023-12-28-10-08-46.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[3]/div[1]/strong,,,,,strong,Content,
464 @ 2023-12-28-10-08-46.json,19,19,scroll,,,,,,,,
464 @ 2023-12-28-10-08-46.json,21,21,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[3]/div[1]/strong,,,,,strong,Content,
464 @ 2023-12-28-10-08-46.json,23,23,keystroke,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,Antonia Racer Tan
464 @ 2023-12-28-10-08-46.json,25,25,keystroke,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,Antonia Racer Tan
464 @ 2023-12-28-10-08-46.json,27,27,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[3]/div/div/div[1]/button[1]/span,,,,,span,Save,
464 @ 2024-01-07-01-21-48.json,1,1,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[2]/div[1]/div/div[1]/ul/li[3]/span,,,,,span,Update attributes,
464 @ 2024-01-07-01-21-48.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1]/span,,,,,span,MARKETING,
464 @ 2024-01-07-01-21-48.json,5,5,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a,,,,,a,All Reviews,
464 @ 2024-01-07-01-21-48.json,7,7,mouseup,//*[@id='reviewGrid_filter_name'],,text,,,input,,
464 @ 2024-01-07-01-21-48.json,9,9,keystroke,//*[@id='reviewGrid_filter_name'],,text,,,input,,
464 @ 2024-01-07-01-21-48.json,11,11,keypress,//*[@id='reviewGrid_filter_name'],,text,,,input,,antoni
464 @ 2024-01-07-01-21-48.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div[1]/div[2]/table/tbody[1]/tr[1]/td[5],,,,,td,A regular or me,
464 @ 2024-01-07-01-21-48.json,15,15,mouseup,//*[@id='detail'],,,,,textarea,,This is in regular rotation at the gym. Its colorful and looks kinda cute under my exercise tanks.
464 @ 2024-01-07-01-21-48.json,17,17,mouseup,//*[@id='detail'],,,,,textarea,,This is in regular rotation at the gym. Its colorful and looks kinda cute under my exercise tanks.
464 @ 2024-01-07-01-21-48.json,19,19,mouseup,//*[@id='detail'],,,,,textarea,,This is in regular rotation at the gym. Its colorful and looks kinda cute under my exercise tanks.
464 @ 2024-01-07-01-21-48.json,21,21,keystroke,//*[@id='detail'],,,,,textarea,,This is in regular rotation at the gym. Its colorful and looks kinda cute under my exercise tanks.
464 @ 2024-01-07-01-21-48.json,23,23,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/a[1]/span,,,,,span,CATALOG,
