trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
522 @ 2024-01-01-09-54-10.json,1,1,mouseup,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
522 @ 2024-01-01-09-54-10.json,3,3,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
522 @ 2024-01-01-09-54-10.json,5,5,mouseup,/html/body[1]/header[1]/div[1]/div/div[2]/ul/li[1]/form/div[2]/div/div[2]/div/li[2]/a/div/p/div/span[1]/span[1],,,,,span,Meta,
522 @ 2024-01-01-09-54-10.json,7,7,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/div[3]/div[2]/div/div/div[2]/div[2]/ul/li[1]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,create-react-app,
522 @ 2024-01-01-09-54-10.json,9,9,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[3]/span[1]/a,,,,,a,Fork,
522 @ 2024-01-01-09-54-10.json,11,11,mouseup,//*[@id='__BVID__15__BV_toggle_'],,button,,,button,‎Select a namespace‎,
522 @ 2024-01-01-09-54-10.json,13,13,keystroke,//*[@id='__BVID__22'],Search,search,Search,,input,,
522 @ 2024-01-01-09-54-10.json,15,15,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[2]/form/div[2]/div[1]/div/div[1]/div[1]/div[1]/ul[1]/div/div/li[2]/button/div/p,,,,,p,byteblaze,
522 @ 2024-01-01-09-54-10.json,17,17,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[2]/form/div[4]/button[1]/span,,,,,span,Fork project,
522 @ 2024-01-01-09-54-10.json,19,19,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[2]/form/div[4]/button[1]/span,,,,,span,Fork project,
522 @ 2024-01-01-09-54-10.json,21,21,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
522 @ 2024-01-01-09-54-10.json,23,23,mouseup,/html/body[1]/header[1]/div[1]/div/div[2]/ul/li[1]/form/div[2]/div/div[2]/div/li[2]/a/div/p/div,,,,,div,Meta\nfacebook,
522 @ 2024-01-01-09-54-10.json,25,25,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/div[3]/div[2]/div/div/div[2]/div[2]/ul/li[2]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,buck,
522 @ 2024-01-01-09-54-10.json,27,27,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[3]/span[1]/a/span[1],,,,,span,Fork,
522 @ 2024-01-01-09-54-10.json,29,29,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[2]/form/div[2]/div[1]/div/div[1]/div[1]/div[1]/button[1]/span[1]/span/span,,,,,span,‎Select a namespace‎,
522 @ 2024-01-01-09-54-10.json,31,31,keystroke,//*[@id='__BVID__22'],Search,search,Search,,input,,
522 @ 2024-01-01-09-54-10.json,33,33,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[2]/form/div[2]/div[1]/div/div[1]/div[1]/div[1]/ul[1]/div/div/li[2]/button/div/p,,,,,p,byteblaze,
522 @ 2024-01-01-09-54-10.json,35,35,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[2]/form/div[4]/button[1]/span,,,,,span,Fork project,
522 @ 2024-01-05-16-49-40.json,1,1,mouseup,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
522 @ 2024-01-05-16-49-40.json,3,3,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
522 @ 2024-01-05-16-49-40.json,5,5,keypress,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,faceboo
522 @ 2024-01-05-16-49-40.json,7,7,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/section[1]/nav/ul[1]/li[5]/a,,,,,a,Users\n1,
522 @ 2024-01-05-16-49-40.json,9,9,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/div[1]/div[1]/ul/li/div[2]/a/div[1],,,,,div,Meta,
522 @ 2024-01-05-16-49-40.json,11,11,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/div[3]/div[2]/div/div/div[2]/div[2]/ul/li[1]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,create-react-app,
522 @ 2024-01-05-16-49-40.json,13,13,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[3]/span[1]/a/span[1],,,,,span,Fork,
522 @ 2024-01-05-16-49-40.json,15,15,mouseup,//*[@id='__BVID__15__BV_toggle_'],,button,,,button,‎Select a namespace‎,
522 @ 2024-01-05-16-49-40.json,17,17,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[2]/form/div[2]/div[1]/div/div[1]/div[1]/div[1]/ul[1]/div/div/li[7]/button/div,,,,,div,byteblaze,
522 @ 2024-01-05-16-49-40.json,19,19,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[2]/form/div[4]/button[1]/span,,,,,span,Fork project,
522 @ 2024-01-05-16-49-40.json,21,21,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[2]/form/div[4]/button[1]/span,,,,,span,Fork project,
522 @ 2024-01-05-16-49-40.json,23,23,mouseup,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
522 @ 2024-01-05-16-49-40.json,25,25,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
522 @ 2024-01-05-16-49-40.json,27,27,keypress,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,faceboo
522 @ 2024-01-05-16-49-40.json,29,29,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/section[1]/nav/ul[1]/li[5]/a,,,,,a,Users\n1,
522 @ 2024-01-05-16-49-40.json,31,31,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[4]/div[1]/div[1]/ul/li/div[2]/a/div[1],,,,,div,Meta,
522 @ 2024-01-05-16-49-40.json,33,33,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/div[3]/div[2]/div/div/div[2]/div[2]/ul/li[2]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,buck,
522 @ 2024-01-05-16-49-40.json,35,35,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/div[2]/div[3]/span[1]/a/svg[1]/use,,,,,use,,
