trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
343 @ 2023-12-30-17-04-17.json,1,1,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
343 @ 2023-12-30-17-04-17.json,3,3,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
343 @ 2023-12-30-17-04-17.json,5,5,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/ul[1]/li[2]/div[1]/div[2]/span[3]/span[2]/span[1],,,,,span,1 year ago,
343 @ 2023-12-30-17-04-17.json,7,7,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/ul[1]/li[1]/a,,,,menuitem,a,None,
343 @ 2023-12-30-17-04-17.json,9,9,keystroke,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div[1]/div[3]/input[1],Search,,,,input,,
343 @ 2023-12-30-17-04-17.json,11,11,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/ul[1]/li[1]/div[1]/div[1]/a,,,,,a,What is the plan for supporting Llama and other Llama family models in metaseq?,
343 @ 2023-12-30-17-04-17.json,13,13,keypress,/div/div/input[1],Search,,,,input,,
343 @ 2023-12-31-21-10-26.json,1,1,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
343 @ 2023-12-31-21-10-26.json,3,3,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
343 @ 2023-12-31-21-10-26.json,5,5,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/ul[1]/li[2]/div[1]/div[2]/span[3]/span[2]/span[1],,,,,span,10 months ago,
343 @ 2023-12-31-21-10-26.json,7,7,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/ul[1]/li[1]/a/div/p,,,,,p,None,
343 @ 2023-12-31-21-10-26.json,9,9,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/ul[1]/li[1]/div[1]/div[1]/a,,,,,a,Implement `finish_reason` in API response,
343 @ 2023-12-31-21-10-26.json,11,11,keypress,/div/div/input[1],Search,,,,input,,
343 @ 2024-01-04-17-35-20.json,1,1,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
343 @ 2024-01-04-17-35-20.json,3,3,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
343 @ 2024-01-04-17-35-20.json,5,5,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/ul[1]/li[2]/div[1]/div[2],,,,,div,\nIssue\n#644 · created 1 day ago by Byte Blaze,
343 @ 2024-01-04-17-35-20.json,7,7,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/ul[1]/li[1]/a,,,,menuitem,a,None,
343 @ 2024-01-04-17-35-20.json,9,9,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/ul[1]/li[1]/div[1]/div[1]/a,,,,,a,Do you plan to support Llama and other llama family models?,
343 @ 2024-01-04-17-35-20.json,11,11,keypress,/div/div/input[1],Search,,,,input,,
343 @ 2024-01-06-18-56-29.json,1,1,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[4]/a[1],Issues,,,,a,Issues\n95,
343 @ 2024-01-06-18-56-29.json,3,3,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
343 @ 2024-01-06-18-56-29.json,5,5,keystroke,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[1]/div[2]/div/div/input[1],Search,,,,input,,
343 @ 2024-01-06-18-56-29.json,7,7,keypress,/div/div/input[1],Search,,,,input,,label
343 @ 2024-01-06-18-56-29.json,9,9,keypress,/input,Search,,,,input,,
343 @ 2024-01-06-18-56-29.json,11,11,mouseup,//*[@id='issuable_125'],,,,,li,"Dynamic loss scaler does not fully checkpoint state, causing path dependency wrt restarts\n \nIssue\n#3 · created 1 year ago by Administrator   \nbug\ncheckpointing\n 0\nupdated 1 year ago",0
343 @ 2024-01-06-18-56-29.json,13,13,keypress,/div/div/input[1],Search,,,,input,,
