trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
627 @ 2023-12-31-16-07-01.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
627 @ 2023-12-31-16-07-01.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
627 @ 2023-12-31-16-07-01.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[12]/ul[1]/li[9]/a,,,,,a,movies,
627 @ 2023-12-31-16-07-01.json,7,7,mouseup,//*[@id='submission_title'],,,,,textarea,,
627 @ 2023-12-31-16-07-01.json,9,9,keystroke,//*[@id='submission_title'],,,,,textarea,,
627 @ 2023-12-31-16-07-01.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
627 @ 2024-01-01-19-39-28.json,1,1,mouseup,/html/body[1]/nav[2]/div/ul[1]/li[2]/a,Submit,,,,a,Submit,
627 @ 2024-01-01-19-39-28.json,3,3,mouseup,//*[@id='submission_title'],,,,,textarea,,
627 @ 2024-01-01-19-39-28.json,5,5,keystroke,//*[@id='submission_title'],,,,,textarea,,
627 @ 2024-01-01-19-39-28.json,7,7,mouseup,//*[@id='submission_body'],,,,,textarea,,
627 @ 2024-01-01-19-39-28.json,9,9,keystroke,//*[@id='submission_body'],,,,,textarea,,
627 @ 2024-01-01-19-39-28.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[5]/div/span[1]/span[1]/span[1]/span/span[1]/span/span[1],,,,,span,Choose one…,
627 @ 2024-01-01-19-39-28.json,13,13,keystroke,/html/body[1]/span[1]/span/span[1]/input,,search,,searchbox,input,,
627 @ 2024-01-01-19-39-28.json,15,15,mouseup,/span/span/span[2]/ul/li/span/span[1],,,,,span,movies,
627 @ 2024-01-01-19-39-28.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
627 @ 2024-01-03-21-41-47.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
627 @ 2024-01-03-21-41-47.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
627 @ 2024-01-03-21-41-47.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[13]/ul[1]/li[9]/a,,,,,a,movies,
627 @ 2024-01-03-21-41-47.json,7,7,mouseup,/html/body[1]/nav[2]/div/ul[1]/li[2]/a/span[2],,,,,span,Submit,
627 @ 2024-01-03-21-41-47.json,9,9,mouseup,//*[@id='submission_title'],,,,,textarea,,
627 @ 2024-01-03-21-41-47.json,11,11,keystroke,//*[@id='submission_title'],,,,,textarea,,
627 @ 2024-01-03-21-41-47.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
627 @ 2024-01-03-21-41-47.json,15,15,mouseup,//*[@id='reply_to_submission_48_comment'],Comment,,,,textarea,,
627 @ 2024-01-03-21-41-47.json,17,17,keystroke,//*[@id='reply_to_submission_48_comment'],Comment,,,,textarea,,
627 @ 2024-01-03-21-41-47.json,19,19,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[3]/button,,,,,button,Post,
627 @ 2024-01-06-19-43-39.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
627 @ 2024-01-06-19-43-39.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
627 @ 2024-01-06-19-43-39.json,5,5,scroll,,,,,,,,
627 @ 2024-01-06-19-43-39.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[12]/ul[1]/li[9]/a,,,,,a,movies,
627 @ 2024-01-06-19-43-39.json,9,9,mouseup,/html/body[1]/nav[2]/div/ul[1]/li[2]/a/span[2],,,,,span,Submit,
627 @ 2024-01-06-19-43-39.json,11,11,mouseup,//*[@id='submission_title'],,,,,textarea,,
627 @ 2024-01-06-19-43-39.json,13,13,keystroke,/html/body[1],,,,,body,"Jump to main content\nJump to sidebar\nPostmill\nForums\nWiki\n Submit\n MarvelsGrantMan136 \n/f/technology\nIphone 14\n\nSubmitted by MarvelsGrantMan136 0 seconds ago in technology\n\nyour opinion\n\nNo comments\nEdit\nDelete\n#}\n1\nComments\nMarkdown allowed. Formatting help \nPost\n(・.・;)\nThere's nothing here…\n\n1 point (+1, −0)\n\nShort URL:\n\nhttp://ec2-13-59-140-179.us-east-2.compute.amazonaws.com:9999/8\n\ntechnology\nSubscribe\n0\n\nt5_2qh16\n\nCreated 1 year ago\n Subscribe via RSS\nHide this forum\nToolbox\nBans\nModeration log\n\nRunning Postmill",
627 @ 2024-01-06-19-43-39.json,15,15,mouseup,//*[@id='submission_body'],,,,,textarea,,
627 @ 2024-01-06-19-43-39.json,17,17,keystroke,//*[@id='submission_body'],,,,,textarea,,
627 @ 2024-01-06-19-43-39.json,19,19,scroll,,,,,,,,
627 @ 2024-01-06-19-43-39.json,21,21,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
