trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
79 @ 2023-12-27-00-44-37.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1],,,,,a,MARKETING,
79 @ 2023-12-27-00-44-37.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a/span,,,,,span,All Reviews,
79 @ 2023-12-27-00-44-37.json,5,5,mouseup,//*[@id='reviewGrid_filter_status'],,,,,select,Approved\nPending\nNot Approved,1
79 @ 2023-12-27-00-44-37.json,7,7,mouseup,//*[@id='reviewGrid_filter_status'],,,,,select,Approved\nPending\nNot Approved,1
79 @ 2023-12-27-00-44-37.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div[1]/div[1]/div[1]/div/button[1]/span,,,,,span,Search,
79 @ 2023-12-27-22-50-34.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1],,,,,a,MARKETING,
79 @ 2023-12-27-22-50-34.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a,,,,,a,All Reviews,
79 @ 2023-12-27-22-50-34.json,5,5,mouseup,//*[@id='reviewGrid_filter_status'],,,,,select,Approved\nPending\nNot Approved,1
79 @ 2023-12-27-22-50-34.json,7,7,mouseup,//*[@id='reviewGrid_filter_status'],,,,,select,Approved\nPending\nNot Approved,1
79 @ 2023-12-27-22-50-34.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div[1]/div[1]/div[1]/div/button[1]/span,,,,,span,Search,
79 @ 2024-01-05-04-31-57.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1]/span,,,,,span,MARKETING,
79 @ 2024-01-05-04-31-57.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a,,,,,a,All Reviews,
79 @ 2024-01-05-04-31-57.json,5,5,mouseup,//*[@id='reviewGrid_filter_status'],,,,,select,Approved\nPending\nNot Approved,
79 @ 2024-01-05-04-31-57.json,7,7,mouseup,//*[@id='reviewGrid_filter_status'],,,,,select,Approved\nPending\nNot Approved,
79 @ 2024-01-05-04-31-57.json,9,9,mouseup,//*[@id='id_endvKOZeKzVECn6lo8qxfpyG2au0sByX'],,button,,,button,Search,
79 @ 2024-01-08-18-20-45.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/a[1],,,,,a,MARKETING,
79 @ 2024-01-08-18-20-45.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[5]/div[1]/ul[1]/li[2]/ul/li[2]/div[1]/ul/li[1]/a/span,,,,,span,All Reviews,
79 @ 2024-01-08-18-20-45.json,5,5,mouseup,//*[@id='reviewGrid_filter_status'],,,,,select,Approved\nPending\nNot Approved,
