trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
203 @ 2023-12-29-15-24-17.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1],,,,,a,SALES,
203 @ 2023-12-29-15-24-17.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a,,,,,a,Orders,
203 @ 2023-12-29-15-24-17.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
203 @ 2023-12-29-15-24-17.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
203 @ 2023-12-31-16-27-59.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1]/span,,,,,span,SALES,
203 @ 2023-12-31-16-27-59.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a,,,,,a,Orders,
203 @ 2023-12-31-16-27-59.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
203 @ 2023-12-31-16-27-59.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
203 @ 2024-01-13-06-37-19.json,1,1,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[9]/span,,,,,span,Status,
203 @ 2024-01-13-06-37-19.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1],,,,,a,SALES,
203 @ 2024-01-13-06-37-19.json,5,5,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a/span,,,,,span,Orders,
203 @ 2024-01-13-06-37-19.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[3]/div/button,,,,,button,Filters,
203 @ 2024-01-13-06-37-19.json,9,9,mouseup,//*[@id='DP2R7IS'],notice-DP2R7IS,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
203 @ 2024-01-13-06-37-19.json,11,11,mouseup,//*[@id='DP2R7IS'],notice-DP2R7IS,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
203 @ 2024-01-13-06-37-19.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[5]/div[1]/div/button[2]/span,,,,,span,Apply Filters,
203 @ 2024-01-13-06-37-19.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
203 @ 2024-01-13-06-37-19.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
203 @ 2024-01-14-00-48-04.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1],,,,,a,SALES,
203 @ 2024-01-14-00-48-04.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a/span,,,,,span,Orders,
203 @ 2024-01-14-00-48-04.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[3]/div/button,,,,,button,Filters,
203 @ 2024-01-14-00-48-04.json,7,7,mouseup,//*[@id='Q4WPTQX'],notice-Q4WPTQX,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
203 @ 2024-01-14-00-48-04.json,9,9,mouseup,//*[@id='Q4WPTQX'],notice-Q4WPTQX,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
203 @ 2024-01-14-00-48-04.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[5]/div[1]/div/button[2]/span,,,,,span,Apply Filters,
203 @ 2024-01-14-00-48-04.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
203 @ 2024-01-14-00-48-04.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
