trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
595 @ 2023-12-28-03-55-23.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
595 @ 2023-12-28-03-55-23.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
595 @ 2023-12-28-03-55-23.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[18]/ul[1]/li[5]/a,,,,,a,space,
595 @ 2023-12-28-03-55-23.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/article[1]/div/div[1]/nav[1]/ul/li/a[1]/strong,,,,,strong,77 comments,
595 @ 2023-12-28-03-55-23.json,9,9,mouseup,/html/body[1]/div[2]/aside[1]/section[2]/form[1]/div[1]/button/span[1]/span[1],,,,,span,Subscribe,
595 @ 2023-12-30-22-34-08.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
595 @ 2023-12-30-22-34-08.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
595 @ 2023-12-30-22-34-08.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[17]/ul[1]/li[4]/a,,,,,a,space,
595 @ 2023-12-30-22-34-08.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/article[1]/div/div[1]/nav[1]/ul/li/a[1]/strong,,,,,strong,77 comments,
595 @ 2023-12-30-22-34-08.json,9,9,mouseup,/html/body[1]/div[2]/aside[1]/section[2]/form[1]/div[1]/button/span[1]/span[1],,,,,span,Subscribe,
595 @ 2024-01-03-19-32-03.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
595 @ 2024-01-03-19-32-03.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
595 @ 2024-01-03-19-32-03.json,5,5,scroll,,,,,,,,
595 @ 2024-01-03-19-32-03.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[18]/ul[1]/li[5]/a,,,,,a,space,
595 @ 2024-01-03-19-32-03.json,9,9,mouseup,/html/body[1]/div[2]/aside[1]/section[1]/form[1]/div/button/span[1]/span[1],,,,,span,Subscribe,
595 @ 2024-01-06-19-48-54.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
595 @ 2024-01-06-19-48-54.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
595 @ 2024-01-06-19-48-54.json,5,5,scroll,,,,,,,,
595 @ 2024-01-06-19-48-54.json,7,7,scroll,,,,,,,,
595 @ 2024-01-06-19-48-54.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[17]/ul[1]/li[4]/a,,,,,a,space,
595 @ 2024-01-06-19-48-54.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/article[1]/div/div[1]/nav[1]/ul/li/a[1]/strong,,,,,strong,77 comments,
595 @ 2024-01-06-19-48-54.json,13,13,mouseup,/html/body[1]/div[2]/aside[1]/section[2]/form[1]/div/button/span[1],,,,,span,Subscribe,
595 @ 2024-01-07-23-50-06.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
595 @ 2024-01-07-23-50-06.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
595 @ 2024-01-07-23-50-06.json,5,5,scroll,,,,,,,,
595 @ 2024-01-07-23-50-06.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[18]/ul[1]/li[5]/a,,,,,a,space,
595 @ 2024-01-07-23-50-06.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/article[1]/div/div[1]/nav[1]/ul/li/a[1]/strong,,,,,strong,77 comments,
595 @ 2024-01-07-23-50-06.json,11,11,mouseup,/html/body[1]/div[2]/aside[1]/section[2]/form[1]/div/button/span[1]/span[1],,,,,span,Subscribe,
