trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
499 @ 2023-12-31-00-33-10.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1]/span,,,,,span,SALES,
499 @ 2023-12-31-00-33-10.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a/span,,,,,span,Orders,
499 @ 2023-12-31-00-33-10.json,5,5,mouseup,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,
499 @ 2023-12-31-00-33-10.json,7,7,keystroke,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,
499 @ 2023-12-31-00-33-10.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[2]/button[1],Search,button,,,button,,
499 @ 2023-12-31-00-33-10.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr/td[10]/a,,,,,a,View,
499 @ 2023-12-31-00-33-10.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[2]/div/div/button[8]/span,,,,,span,Ship,
499 @ 2023-12-31-00-33-10.json,15,15,scroll,,,,,,,,
499 @ 2023-12-31-00-33-10.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/form[1]/div[2]/div[2]/div[2]/div[3]/div[1]/table/tfoot[1]/tr/td/button[1]/span,,,,,span,Add Tracking Number,
499 @ 2023-12-31-00-33-10.json,19,19,mouseup,//*[@id='trackingC1'],,,,,select,Custom Value\nDHL\nFederal Express\nUnited Parcel Service\nUnited States Postal Service,custom
499 @ 2023-12-31-00-33-10.json,21,21,mouseup,//*[@id='trackingC1'],,,,,select,Custom Value\nDHL\nFederal Express\nUnited Parcel Service\nUnited States Postal Service,custom
499 @ 2023-12-31-00-33-10.json,23,23,mouseup,//*[@id='trackingN1'],,text,,,input,,
499 @ 2023-12-31-00-33-10.json,25,25,keystroke,//*[@id='trackingN1'],,text,,,input,,
499 @ 2023-12-31-00-33-10.json,27,27,scroll,,,,,,,,
499 @ 2023-12-31-00-33-10.json,29,29,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/form[1]/div[4]/section[2]/div[3]/div[2]/div[3]/button[1]/span,,,,,span,Submit Shipment,
499 @ 2023-12-31-20-37-14.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1]/span,,,,,span,SALES,
499 @ 2023-12-31-20-37-14.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a/span,,,,,span,Orders,
499 @ 2023-12-31-20-37-14.json,5,5,mouseup,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,000000306
499 @ 2023-12-31-20-37-14.json,7,7,keystroke,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,000000306
499 @ 2023-12-31-20-37-14.json,9,9,keypress,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,000000304
499 @ 2023-12-31-20-37-14.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr/td[3]/div,,,,,div,Main Website\n   Main Website Store\n      Default Store View\n,
499 @ 2023-12-31-20-37-14.json,13,13,scroll,,,,,,,,
499 @ 2023-12-31-20-37-14.json,15,15,mouseup,//*[@id='linkId'],,,,,a,Track Order,
