trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
117 @ 2023-12-28-21-21-55.json,1,1,mouseup,//*[@id='idtfXY0MiC'],,,,,a,My Account,
117 @ 2023-12-28-21-21-55.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
117 @ 2023-12-28-21-21-55.json,5,5,scroll,,,,,,,,
117 @ 2023-12-28-21-21-55.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[6]/a,,,,,a,Page\nNext,
117 @ 2023-12-28-21-21-55.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[7]/a,,,,,a,Page\nNext,
117 @ 2023-12-28-21-21-55.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[7]/a,,,,,a,Page\nNext,
117 @ 2023-12-28-21-21-55.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[7]/a,,,,,a,Page\nNext,
117 @ 2023-12-31-17-30-33.json,1,1,mouseup,//*[@id='idTNFwLsul'],,,,,a,My Account,
117 @ 2023-12-31-17-30-33.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
117 @ 2023-12-31-17-30-33.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[4]/a/span[2],,,,,span,4,
117 @ 2023-12-31-23-34-18.json,1,1,mouseup,//*[@id='idPdN9zsKW'],,,,,a,My Account,
117 @ 2023-12-31-23-34-18.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
117 @ 2023-12-31-23-34-18.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[4]/a/span[2],,,,,span,4,
117 @ 2024-01-08-01-12-21.json,1,1,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[3]/table/tbody[1]/tr[1]/td[5]/a[1]/span,,,,,span,View Order,
117 @ 2024-01-08-01-12-21.json,3,3,mouseup,//*[@id='idP2gM9nE8'],,,,,a,My Account,
117 @ 2024-01-08-01-12-21.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
117 @ 2024-01-08-01-12-21.json,7,7,scroll,,,,,,,,
117 @ 2024-01-08-01-12-21.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[5]/a/span[2],,,,,span,5,
117 @ 2024-01-11-08-53-16.json,1,1,mouseup,//*[@id='idYOYRxxjO'],,,,,a,My Account,
117 @ 2024-01-11-08-53-16.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[2]/div/div[2]/ul/li[2]/a,,,,,a,My Orders,
117 @ 2024-01-11-08-53-16.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div[4]/div/div[1]/ul[1]/li[6]/a/span[2],,,,,span,6,
