trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
131 @ 2023-12-28-16-34-53.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1],,,,,a,SALES,
131 @ 2023-12-28-16-34-53.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a,,,,,a,Orders,
131 @ 2023-12-28-16-34-53.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
131 @ 2023-12-28-16-34-53.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
131 @ 2023-12-28-16-34-53.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr[1]/td[10]/a,,,,,a,View,
131 @ 2023-12-28-16-34-53.json,11,11,scroll,,,,,,,,
131 @ 2023-12-28-16-34-53.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[2]/div/div/button[1]/span,,,,,span,Back,
131 @ 2023-12-28-16-34-53.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr[2]/td[10]/a,,,,,a,View,
131 @ 2023-12-28-16-34-53.json,17,17,scroll,,,,,,,,
131 @ 2023-12-28-16-34-53.json,19,19,mouseup,//*[@id='back'],,button,,,button,Back,
131 @ 2023-12-28-16-34-53.json,21,21,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr[3]/td[10]/a,,,,,a,View,
131 @ 2023-12-28-16-34-53.json,23,23,scroll,,,,,,,,
131 @ 2023-12-28-16-34-53.json,25,25,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[2]/div/div/button[1]/span,,,,,span,Back,
131 @ 2023-12-28-16-34-53.json,27,27,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr[4]/td[10]/a,,,,,a,View,
131 @ 2023-12-28-16-34-53.json,29,29,scroll,,,,,,,,
131 @ 2023-12-28-16-34-53.json,31,31,mouseup,//*[@id='back'],,button,,,button,Back,
131 @ 2023-12-28-16-34-53.json,33,33,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr[5]/td[10]/a,,,,,a,View,
131 @ 2023-12-28-16-34-53.json,35,35,scroll,,,,,,,,
131 @ 2023-12-28-16-34-53.json,37,37,mouseup,//*[@id='back'],,button,,,button,Back,
131 @ 2023-12-28-16-34-53.json,39,39,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr[6]/td[10]/a,,,,,a,View,
131 @ 2023-12-28-16-34-53.json,41,41,scroll,,,,,,,,
131 @ 2023-12-28-16-34-53.json,43,43,mouseup,//*[@id='back'],,button,,,button,Back,
131 @ 2023-12-28-16-34-53.json,45,45,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr[7]/td[10]/a,,,,,a,View,
131 @ 2023-12-28-16-34-53.json,47,47,scroll,,,,,,,,
