trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
350 @ 2023-12-27-11-52-54.json,1,1,mouseup,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
350 @ 2023-12-27-11-52-54.json,3,3,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
350 @ 2023-12-27-11-52-54.json,5,5,mouseup,/html/body[1]/header[1]/div[1]/div/div[2]/ul/li[1]/form/div[2]/div/div[2]/div/li[2]/a/div/p/div/span[1]/span[2],,,,,span,Byte Blaze / solarized-prism-theme,
350 @ 2023-12-27-11-52-54.json,7,7,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
350 @ 2023-12-30-17-19-48.json,1,1,mouseup,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
350 @ 2023-12-30-17-19-48.json,3,3,keystroke,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
350 @ 2023-12-30-17-19-48.json,5,5,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/div/ul/li/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,solarized-prism-theme,
350 @ 2023-12-30-17-19-48.json,7,7,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
350 @ 2023-12-30-17-19-48.json,9,9,mouseup,//*[@id='js-onboarding-members-link'],Members,,,,a,Members,
350 @ 2024-01-04-18-16-40.json,1,1,mouseup,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
350 @ 2024-01-04-18-16-40.json,3,3,keystroke,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
350 @ 2024-01-04-18-16-40.json,5,5,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/div/ul/li/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,solarized-prism-theme,
350 @ 2024-01-04-18-16-40.json,7,7,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
350 @ 2024-01-04-18-16-40.json,9,9,mouseup,//*[@id='js-onboarding-members-link'],Members,,,,a,Members,
350 @ 2024-01-06-19-00-38.json,1,1,mouseup,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
350 @ 2024-01-06-19-00-38.json,3,3,keystroke,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
350 @ 2024-01-06-19-00-38.json,5,5,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/div/ul/li/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,solarized-prism-theme,
350 @ 2024-01-06-19-00-38.json,7,7,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1],Project information,,,,a,Project information,
