trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
194 @ 2023-12-29-14-32-16.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1],,,,,a,SALES,
194 @ 2023-12-29-14-32-16.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a/span,,,,,span,Orders,
194 @ 2023-12-29-14-32-16.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[3]/div/button,,,,,button,Filters,
194 @ 2023-12-29-14-32-16.json,7,7,mouseup,//*[@id='COIU9HB'],notice-COIU9HB,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
194 @ 2023-12-29-14-32-16.json,9,9,mouseup,//*[@id='COIU9HB'],notice-COIU9HB,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
194 @ 2023-12-29-14-32-16.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[5]/div[1]/div/button[2]/span,,,,,span,Apply Filters,
194 @ 2023-12-29-14-32-16.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
194 @ 2023-12-29-14-32-16.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
194 @ 2024-01-01-22-53-21.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1]/span,,,,,span,SALES,
194 @ 2024-01-01-22-53-21.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a,,,,,a,Orders,
194 @ 2024-01-01-22-53-21.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[3]/div/button,,,,,button,Filters,
194 @ 2024-01-01-22-53-21.json,7,7,mouseup,//*[@id='M5C8ALR'],notice-M5C8ALR,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
194 @ 2024-01-01-22-53-21.json,9,9,mouseup,//*[@id='M5C8ALR'],notice-M5C8ALR,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
194 @ 2024-01-01-22-53-21.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[5]/div[1]/div/button[2]/span,,,,,span,Apply Filters,
194 @ 2024-01-01-22-53-21.json,13,13,scroll,,,,,,,,
194 @ 2024-01-08-23-39-59.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1]/span,,,,,span,SALES,
194 @ 2024-01-08-23-39-59.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a/span,,,,,span,Orders,
194 @ 2024-01-08-23-39-59.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[3]/div/button,,,,,button,Filters,
194 @ 2024-01-08-23-39-59.json,7,7,mouseup,//*[@id='YMDXS8O'],notice-YMDXS8O,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
194 @ 2024-01-08-23-39-59.json,9,9,mouseup,//*[@id='YMDXS8O'],notice-YMDXS8O,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
194 @ 2024-01-08-23-39-59.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[5]/div[1]/div/button[2]/span,,,,,span,Apply Filters,
194 @ 2024-01-13-06-23-00.json,1,1,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[1],,,,,th,Options,
194 @ 2024-01-13-06-23-00.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1]/span,,,,,span,SALES,
194 @ 2024-01-13-06-23-00.json,5,5,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a/span,,,,,span,Orders,
194 @ 2024-01-13-06-23-00.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[3]/div/button,,,,,button,Filters,
194 @ 2024-01-13-06-23-00.json,9,9,mouseup,//*[@id='O15L9K0'],notice-O15L9K0,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
194 @ 2024-01-13-06-23-00.json,11,11,mouseup,//*[@id='O15L9K0'],notice-O15L9K0,,,,select,Canceled\nClosed\nComplete\nSuspected Fraud\nOn Hold\nPayment Review\nPayPal Canceled Reversal\nPayPal Reversed\nPending\nPending Payment\nPending PayPal\nProcessing,
194 @ 2024-01-13-06-23-00.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[5]/div[1]/div/button[2]/span,,,,,span,Apply Filters,
194 @ 2024-01-13-06-23-00.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
194 @ 2024-01-13-06-23-00.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
194 @ 2024-01-13-06-23-00.json,19,19,scroll,,,,,,,,
194 @ 2024-01-30-15-45-56.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1],,,,,a,SALES,
194 @ 2024-01-30-15-45-56.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/div[1]/ul[1]/li/div[1]/ul/li[1]/a,,,,,a,Orders,
194 @ 2024-01-30-15-45-56.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
194 @ 2024-01-30-15-45-56.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[4]/span,,,,,span,Purchase Date,
194 @ 2024-01-30-15-45-56.json,9,9,scroll,,,,,,,,
