trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
384 @ 2023-12-28-13-46-29.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
384 @ 2023-12-28-13-46-29.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
384 @ 2023-12-28-13-46-29.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,eyzutak phone cases
384 @ 2023-12-28-13-46-29.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[2]/div[2]/ol/li[1]/div/div[1]/strong[1]/a,,,,,a,"EYZUTAK Electroplated Magnetic Ring Holder Case, 360 Degree with Rotation Metal Finger Ring Holder Magnet Car Holder Soft Silicone Shockproof Cover for iPhone 7 iPhone 8 iPhone SE 2020 - Drak Green",
384 @ 2023-12-28-13-46-29.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div/div[1]/div[1]/div[2]/div[2]/a[1]/span[1],,,,,span,12,
384 @ 2023-12-28-13-46-29.json,11,11,scroll,,,,,,,,
384 @ 2023-12-28-13-46-29.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div/div[3]/div/div[4]/div[1]/div/div[2]/div[2]/div/div[1]/ul[1]/li[3]/a,,,,,a,Page\nNext,
384 @ 2024-01-01-21-37-47.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
384 @ 2024-01-01-21-37-47.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
384 @ 2024-01-01-21-37-47.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,EYZUTAK
384 @ 2024-01-01-21-37-47.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[2]/div[2]/ol/li/div/div[1]/strong[1]/a,,,,,a,"EYZUTAK Electroplated Magnetic Ring Holder Case, 360 Degree with Rotation Metal Finger Ring Holder Magnet Car Holder Soft Silicone Shockproof Cover for iPhone 7 iPhone 8 iPhone SE 2020 - Drak Green",
384 @ 2024-01-01-21-37-47.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div/div[1]/div[1]/div[2]/div[2]/a[1]/span[2],,,,,span,Reviews,
384 @ 2024-01-01-21-37-47.json,11,11,scroll,,,,,,,,
384 @ 2024-01-01-21-37-47.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div/div[3]/div/div[4]/div[1]/div/div[2]/div[2]/div/div[1]/ul[1]/li[2]/a/span[2],,,,,span,2,
384 @ 2024-01-05-15-10-54.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
384 @ 2024-01-05-15-10-54.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
384 @ 2024-01-05-15-10-54.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,EYZUTAK phone cases
384 @ 2024-01-05-15-10-54.json,7,7,scroll,,,,,,,,
384 @ 2024-01-05-15-10-54.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[2]/div[2]/ol/li[1]/div/div[1]/strong[1]/a,,,,,a,"EYZUTAK Electroplated Magnetic Ring Holder Case, 360 Degree with Rotation Metal Finger Ring Holder Magnet Car Holder Soft Silicone Shockproof Cover for iPhone 7 iPhone 8 iPhone SE 2020 - Drak Green",
384 @ 2024-01-05-15-10-54.json,11,11,scroll,,,,,,,,
384 @ 2024-01-05-15-10-54.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div/div[3]/div/div[3]/a/span,,,,,span,12,
384 @ 2024-01-05-15-10-54.json,15,15,scroll,,,,,,,,
384 @ 2024-01-05-15-10-54.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div/div[3]/div/div[4]/div[1]/div/div[2]/div[2]/div/div[1]/ul[1]/li[2]/a/span[2],,,,,span,2,
384 @ 2024-02-17-14-34-39.json,1,1,mouseup,//*[@id='search'],,text,Search entire store here...,combobox,input,,
384 @ 2024-02-17-14-34-39.json,3,3,keystroke,//*[@id='search'],,text,Search entire store here...,combobox,input,,
384 @ 2024-02-17-14-34-39.json,5,5,keypress,//*[@id='search'],,text,Search entire store here...,combobox,input,,EYZUTAK
384 @ 2024-02-17-14-34-39.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[3]/div[1]/div[2]/div[2]/ol/li/div/div[1]/strong[1]/a,,,,,a,"EYZUTAK Electroplated Magnetic Ring Holder Case, 360 Degree with Rotation Metal Finger Ring Holder Magnet Car Holder Soft Silicone Shockproof Cover for iPhone 7 iPhone 8 iPhone SE 2020 - Drak Green",
