trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
733 @ 2024-01-04-20-18-46.json,1,1,mouseup,//*[@id='site-nav-search'],Search query,search,,,input,,
733 @ 2024-01-04-20-18-46.json,3,3,keystroke,//*[@id='site-nav-search'],Search query,search,,,input,,
733 @ 2024-01-04-20-18-46.json,5,5,keypress,//*[@id='site-nav-search'],Search query,search,,,input,,Star Trek Starfleet Academy
733 @ 2024-01-04-20-18-46.json,7,7,keystroke,//*[@id='site-nav-search'],Search query,search,,,input,,Star Trek Starfleet Academy
733 @ 2024-01-04-20-18-46.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/article[1]/div/div[1]/nav[1]/ul/li[2]/a,,,,,a,Edit,
733 @ 2024-01-04-20-18-46.json,11,11,mouseup,//*[@id='submission_body'],,,,,textarea,,
733 @ 2024-01-04-20-18-46.json,13,13,keystroke,//*[@id='submission_body'],,,,,textarea,,
733 @ 2024-01-04-20-18-46.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[5]/button,,,,,button,Edit submission,
733 @ 2024-01-04-23-55-24.json,1,1,mouseup,//*[@id='site-nav-search'],Search query,search,,,input,,
733 @ 2024-01-04-23-55-24.json,3,3,keystroke,//*[@id='site-nav-search'],Search query,search,,,input,,
733 @ 2024-01-04-23-55-24.json,5,5,keypress,//*[@id='site-nav-search'],Search query,search,,,input,,Star Trek Starfleet Academy
733 @ 2024-01-04-23-55-24.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/article[1]/div/div[1]/nav[1]/ul/li[2]/a,,,,,a,Edit,
733 @ 2024-01-04-23-55-24.json,9,9,mouseup,//*[@id='submission_body'],,,,,textarea,,
733 @ 2024-01-04-23-55-24.json,11,11,keystroke,//*[@id='submission_body'],,,,,textarea,,
733 @ 2024-01-04-23-55-24.json,13,13,mouseup,//*[@id='submission_body'],,,,,textarea,,
733 @ 2024-01-06-15-38-45.json,1,1,mouseup,//*[@id='site-nav-search'],Search query,search,,,input,,
733 @ 2024-01-06-15-38-45.json,3,3,keystroke,//*[@id='site-nav-search'],Search query,search,,,input,,
733 @ 2024-01-06-15-38-45.json,5,5,keypress,//*[@id='site-nav-search'],Search query,search,,,input,,Star Trek Starfleet Academy
733 @ 2024-01-06-15-38-45.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/article[1]/div/div[1]/nav[1]/ul/li[2]/a,,,,,a,Edit,
733 @ 2024-01-06-15-38-45.json,9,9,mouseup,//*[@id='submission_body'],,,,,textarea,,
733 @ 2024-01-06-15-38-45.json,11,11,keystroke,//*[@id='submission_body'],,,,,textarea,,
733 @ 2024-01-06-15-38-45.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[5]/button,,,,,button,Edit submission,
733 @ 2024-01-08-03-24-51.json,1,1,mouseup,//*[@id='site-nav-search'],Search query,search,,,input,,
733 @ 2024-01-08-03-24-51.json,3,3,mouseup,//*[@id='site-nav-search'],Search query,search,,,input,,
733 @ 2024-01-08-03-24-51.json,5,5,keystroke,//*[@id='site-nav-search'],Search query,search,,,input,,
733 @ 2024-01-08-03-24-51.json,7,7,keypress,//*[@id='site-nav-search'],Search query,search,,,input,,star trek starfleet
733 @ 2024-01-08-03-24-51.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/article[1]/div/div[1]/nav[1]/ul/li[2]/a,,,,,a,Edit,
733 @ 2024-01-08-03-24-51.json,11,11,mouseup,//*[@id='submission_body'],,,,,textarea,,
733 @ 2024-01-08-03-24-51.json,13,13,keystroke,//*[@id='site-nav-search'],Search query,search,,,input,,star trek starfleet
733 @ 2024-01-08-03-24-51.json,15,15,scroll,,,,,,,,
733 @ 2024-01-08-03-24-51.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[5]/button,,,,,button,Edit submission,
