trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
156 @ 2023-12-26-10-35-18.json,1,1,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[3]/a[1]/svg[1],,,,,svg,,
156 @ 2023-12-26-10-35-18.json,3,3,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[3]/div[1]/ul/li[2]/a,,,,,a,Assigned to you\n3,
156 @ 2023-12-27-12-13-15.json,1,1,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[3]/a[1]/svg[1],,,,,svg,,
156 @ 2023-12-27-12-13-15.json,3,3,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[3]/div[1]/ul/li[2]/a,,,,,a,Assigned to you\n3,
156 @ 2023-12-28-22-11-50.json,1,1,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[3]/a[1]/span[1],8 merge requests,,,,span,8,
156 @ 2023-12-28-22-11-50.json,3,3,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[3]/div[1]/ul/li[2]/a,,,,,a,Assigned to you\n3,
156 @ 2024-01-08-13-05-43.json,1,1,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[3]/a[1]/span[1],9 merge requests,,,,span,9,
156 @ 2024-01-08-13-05-43.json,3,3,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[3]/div[1]/ul/li[2]/a,,,,,a,Assigned to you\n3,
156 @ 2024-01-16-02-57-23.json,1,1,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[3]/div/div[2]/div[2]/div[1]/div[3]/div/ul[1]/li[1]/div[1]/div[1]/button,Copy URL,button,,,button,,
156 @ 2024-01-16-02-57-23.json,3,3,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[3]/a[1],Merge requests,,,,a,9,
156 @ 2024-01-16-02-57-23.json,5,5,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[3]/div[1]/ul/li[2]/a,,,,,a,Assigned to you\n3,
