trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
646 @ 2024-01-01-09-40-58.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
646 @ 2024-01-01-09-40-58.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
646 @ 2024-01-01-09-40-58.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[4]/ul[1]/li[3]/a,,,,,a,DIY,
646 @ 2024-01-01-09-40-58.json,7,7,mouseup,/html/body[1]/nav[2]/div/ul[1]/li[2]/a/span[2],,,,,span,Submit,
646 @ 2024-01-01-09-40-58.json,9,9,mouseup,//*[@id='submission_title'],,,,,textarea,,
646 @ 2024-01-01-09-40-58.json,11,11,keystroke,//*[@id='submission_title'],,,,,textarea,,
646 @ 2024-01-01-09-40-58.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
646 @ 2024-01-01-20-10-45.json,1,1,mouseup,/html/body[1]/nav[2]/div/ul[1]/li[2]/a,Submit,,,,a,Submit,
646 @ 2024-01-01-20-10-45.json,3,3,mouseup,//*[@id='submission_title'],,,,,textarea,,
646 @ 2024-01-01-20-10-45.json,5,5,keystroke,//*[@id='submission_title'],,,,,textarea,,
646 @ 2024-01-01-20-10-45.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[5]/div/span[1]/span[1]/span[1]/span/span[1]/span/span[1],,,,,span,Choose one…,
646 @ 2024-01-01-20-10-45.json,9,9,keystroke,/html/body[1]/span[1]/span/span[1]/input,,search,,searchbox,input,,
646 @ 2024-01-01-20-10-45.json,11,11,mouseup,/span/span/span[2]/ul/li/span/span[1],,,,,span,DIY,
646 @ 2024-01-01-20-10-45.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
646 @ 2024-01-03-16-13-26.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
646 @ 2024-01-03-16-13-26.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
646 @ 2024-01-03-16-13-26.json,5,5,scroll,,,,,,,,
646 @ 2024-01-03-16-13-26.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[4]/ul[1]/li[3]/a,,,,,a,DIY,
646 @ 2024-01-03-16-13-26.json,9,9,mouseup,/html/body[1]/nav[2]/div/ul[1]/li[2]/a,Submit,,,,a,Submit,
646 @ 2024-01-03-16-13-26.json,11,11,mouseup,//*[@id='submission_title'],,,,,textarea,,
646 @ 2024-01-03-16-13-26.json,13,13,keystroke,//*[@id='submission_title'],,,,,textarea,,
646 @ 2024-01-03-16-13-26.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
646 @ 2024-01-04-12-06-45.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
646 @ 2024-01-04-12-06-45.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
646 @ 2024-01-04-12-06-45.json,5,5,scroll,,,,,,,,
646 @ 2024-01-04-12-06-45.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[4]/ul[1]/li[3]/a,,,,,a,DIY,
646 @ 2024-01-04-12-06-45.json,9,9,mouseup,/html/body[1]/nav[2]/div/ul[1]/li[2]/a/span[2],,,,,span,Submit,
646 @ 2024-01-04-12-06-45.json,11,11,mouseup,//*[@id='submission_title'],,,,,textarea,,
646 @ 2024-01-04-12-06-45.json,13,13,keystroke,//*[@id='submission_title'],,,,,textarea,,
646 @ 2024-01-04-12-06-45.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
646 @ 2024-01-04-12-06-45.json,17,17,mouseup,//*[@id='reply_to_submission_67_comment'],Comment,,,,textarea,,
646 @ 2024-01-04-12-06-45.json,19,19,keystroke,//*[@id='reply_to_submission_67_comment'],Comment,,,,textarea,,
646 @ 2024-01-04-12-06-45.json,21,21,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[3]/button,,,,,button,Post,
646 @ 2024-01-08-02-05-25.json,1,1,mouseup,/html/body[1]/nav[2]/div/div[1]/ul[1]/li[1]/a,,,,,a,Forums,
646 @ 2024-01-08-02-05-25.json,3,3,mouseup,/html/body[1]/div[2]/main[1]/nav[1]/ul[1]/li[3]/a,,,,,a,Alphabetical,
646 @ 2024-01-08-02-05-25.json,5,5,scroll,,,,,,,,
646 @ 2024-01-08-02-05-25.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[4]/ul[1]/li[3]/a,,,,,a,DIY,
646 @ 2024-01-08-02-05-25.json,9,9,mouseup,/html/body[1]/nav[2]/div/ul[1]/li[2]/a/span[2],,,,,span,Submit,
646 @ 2024-01-08-02-05-25.json,11,11,mouseup,//*[@id='submission_title'],,,,,textarea,,
646 @ 2024-01-08-02-05-25.json,13,13,keystroke,//*[@id='submission_title'],,,,,textarea,,
646 @ 2024-01-08-02-05-25.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/form[1]/div[7]/button,,,,,button,Create submission,
