trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
579 @ 2023-12-25-09-25-08.json,1,1,mouseup,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
579 @ 2023-12-25-09-25-08.json,3,3,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,
579 @ 2023-12-25-09-25-08.json,5,5,mouseup,/html/body[1]/header[1]/div[1]/div/div[2]/ul/li[1]/form/div[2]/div/div[2]/div/li[2]/a/div/p/div/span[1]/span[1],,,,,span,timeit,
579 @ 2023-12-25-09-25-08.json,7,7,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
579 @ 2023-12-25-09-25-08.json,9,9,mouseup,//*[@id='js-onboarding-members-link'],Members,,,,a,Members,
579 @ 2023-12-25-09-25-08.json,11,11,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div/div[1]/div[1]/button[3]/span,,,,,span,Invite members,
579 @ 2023-12-25-09-25-08.json,13,13,keystroke,//*[@id='search'],Search GitLab,search,Search GitLab,searchbox,input,,timei
579 @ 2023-12-25-09-25-08.json,15,15,mouseup,/html/body[1]/div[12]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div,,,,,div,yjlou\nyjlou,
579 @ 2023-12-25-09-25-08.json,17,17,mouseup,/html/body[1]/div[12]/div[1]/div/div[1]/footer[1]/button[2]/span,,,,,span,Invite,
579 @ 2023-12-28-02-40-24.json,1,1,scroll,,,,,,,,
579 @ 2023-12-28-02-40-24.json,3,3,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul/li[15]/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,timeit,
579 @ 2023-12-28-02-40-24.json,5,5,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
579 @ 2023-12-28-02-40-24.json,7,7,mouseup,//*[@id='js-onboarding-members-link'],Members,,,,a,Members,
579 @ 2023-12-28-02-40-24.json,9,9,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div/div[1]/div[1]/button[3]/span,,,,,span,Invite members,
579 @ 2023-12-28-02-40-24.json,11,11,keystroke,/html/body[1],,,,,body,"Skip to content\nGitLab\n/\n13\n8\n5\nHelp\nT\ntimeit\nProject information\nActivity\nLabels\nMembers\nRepository\nIssues\n0\nMerge requests\n0\nCI/CD\nSecurity & Compliance\nDeployments\nPackages and registries\nInfrastructure\nMonitor\nAnalytics\nWiki\nSnippets\nSettings\nCollapse sidebar\nByte Blaze\ntimeit\nMembers\nMembers were successfully added\nProject members\n\nYou can invite a new member to timeit or invite another group.\n\nImport from a project\nInvite a group\nInvite members\nMembers\n5\nToggle history\nAccount\nAccount	Source	Access granted	Max role	Expiration	Created on	Last activity	\nActions\n\n\nAlex Dills\n@V13Axel\n	\nDirect member\n	\njust now by Byte Blaze\n	\nGuest\n	\n	\n20 Mar, 2023\n	\nNever\n	\nRemove member\n\n\nAlex Hutnik\n@alexhutnik\n	\nDirect member\n	\njust now by Byte Blaze\n	\nGuest\n	\n	\n20 Mar, 2023\n	\n19 Mar, 2023\n	\nRemove member\n\n\nBenoît Blanchon\n@bblanchon\n	\nDirect member\n	\njust now by Byte Blaze\n	\nGuest\n	\n	\n19 Mar, 2023\n	\n18 Mar, 2023\n	\nRemove member\n\n\nByte Blaze\nIt's you\n@byteblaze\n	\nDirect member\n	\n9 months ago by Byte Blaze\n	\nOwner\n	\n	\n23 Mar, 2023\n	\n27 Dec, 2023\n	\n\n\nJakub Klinkovský\n@lahwaacz\n	\nDirect member\n	\njust now by Byte Blaze\n	\nGuest\n	\n	\n20 Mar, 2023\n	\n19 Mar, 2023\n	\nRemove member",
579 @ 2023-12-28-02-40-24.json,13,13,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div,,,,,div,yjlou\nyjlou,
579 @ 2023-12-28-02-40-24.json,15,15,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/footer[1]/button[2]/span,,,,,span,Invite,
579 @ 2023-12-31-17-58-05.json,1,1,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg/path[1],,,,,path,,
579 @ 2023-12-31-17-58-05.json,3,3,mouseup,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
579 @ 2023-12-31-17-58-05.json,5,5,keystroke,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,time trackin
579 @ 2023-12-31-17-58-05.json,7,7,keypress,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,time tracking
579 @ 2023-12-31-17-58-05.json,9,9,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/ul/li/div[2]/div/div[1]/h2[1]/a/span[1],,,,,span,Byte Blaze /,
579 @ 2023-12-31-17-58-05.json,11,11,mouseup,//*[@id='js-onboarding-new-project-link'],Create new...,,,,a,,
579 @ 2023-12-31-17-58-05.json,13,13,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[1]/div[1]/ul/li[5]/a,,,,,a,Invite members 🤝,
579 @ 2023-12-31-17-58-05.json,15,15,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div/div[1]/div[1]/button[3]/span,,,,,span,Invite members,
579 @ 2023-12-31-17-58-05.json,17,17,keystroke,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,time tracking
579 @ 2023-12-31-17-58-05.json,19,19,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div,,,,,div,yjlou\nyjlou,
579 @ 2023-12-31-17-58-05.json,21,21,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/footer[1]/button[2]/span,,,,,span,Invite,
579 @ 2024-01-07-17-39-00.json,1,1,mouseup,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
579 @ 2024-01-07-17-39-00.json,3,3,keystroke,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
579 @ 2024-01-07-17-39-00.json,5,5,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/div/ul/li/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,timeit,
579 @ 2024-01-07-17-39-00.json,7,7,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
579 @ 2024-01-07-17-39-00.json,9,9,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
579 @ 2024-01-07-17-39-00.json,11,11,mouseup,//*[@id='js-onboarding-members-link'],Members,,,,a,Members,
579 @ 2024-01-07-17-39-00.json,13,13,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div/div[1]/div[1]/button[3]/span,,,,,span,Invite members,
579 @ 2024-01-07-17-39-00.json,15,15,keystroke,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,time tracking too
579 @ 2024-01-07-17-39-00.json,17,17,mouseup,/html/body[1]/div[12]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div/div/div[1]/span[1],,,,,span,yjlou,
579 @ 2024-01-07-17-39-00.json,19,19,mouseup,/html/body[1]/div[12]/div[1]/div/div[1]/footer[1]/button[2]/span,,,,,span,Invite,
579 @ 2024-01-08-02-28-31.json,1,1,mouseup,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
579 @ 2024-01-08-02-28-31.json,3,3,keystroke,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
579 @ 2024-01-08-02-28-31.json,5,5,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/div/ul/li/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,timeit,
579 @ 2024-01-08-02-28-31.json,7,7,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
579 @ 2024-01-08-02-28-31.json,9,9,mouseup,//*[@id='js-onboarding-members-link'],Members,,,,a,Members,
579 @ 2024-01-08-02-28-31.json,11,11,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div/div[1]/div[1]/button[3],,button,,,button,Invite members,
579 @ 2024-01-08-02-28-31.json,13,13,keystroke,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,time trackin
579 @ 2024-01-08-02-28-31.json,15,15,mouseup,/html/body[1]/div[13]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div,,,,,div,yjlou\nyjlou,
579 @ 2024-01-08-02-28-31.json,17,17,mouseup,/html/body[1]/div[13]/div[1]/div/div[1]/footer[1]/button[2],,button,,,button,Invite,
