trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
745 @ 2023-12-31-03-48-19.json,1,1,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[1]/a/span,,,,,span,New project,
745 @ 2023-12-31-03-48-19.json,3,3,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/a/div[2]/p[1],,,,,p,"Create a blank project to store your files, plan your work, and collaborate on code, among other things.",
745 @ 2023-12-31-03-48-19.json,5,5,mouseup,//*[@id='project_name'],,text,My awesome project,,input,,
745 @ 2023-12-31-03-48-19.json,7,7,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,
745 @ 2023-12-31-03-48-19.json,9,9,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/button[1]/span,,,,,span,Create project,
745 @ 2023-12-31-03-48-19.json,11,11,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
745 @ 2023-12-31-03-48-19.json,13,13,mouseup,//*[@id='js-onboarding-members-link'],Members,,,,a,Members,
745 @ 2023-12-31-03-48-19.json,15,15,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div/div[1]/div[1]/button[3]/span,,,,,span,Invite members,
745 @ 2023-12-31-03-48-19.json,17,17,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,awesome-llm
745 @ 2023-12-31-03-48-19.json,19,19,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div,,,,,div,Primer\nprimer,
745 @ 2023-12-31-03-48-19.json,21,21,mouseup,//*[@id='invite-members-modal-3_search'],empty-invites-alert,text,,,input,,
745 @ 2023-12-31-03-48-19.json,23,23,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,awesome-llm
745 @ 2023-12-31-03-48-19.json,25,25,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div/div/div[1]/div[1]/span,,,,,span,Convex Eggtart,
745 @ 2023-12-31-03-48-19.json,27,27,mouseup,//*[@id='invite-members-modal-3_search'],empty-invites-alert,text,,,input,,
745 @ 2023-12-31-03-48-19.json,29,29,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,awesome-llm
745 @ 2023-12-31-03-48-19.json,31,31,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div,,,,,div,Abishek S\nabisubramanya27,
745 @ 2023-12-31-03-48-19.json,33,33,mouseup,/html/body[1]/div[8]/div[1]/div/div[1]/footer[1]/button[2]/span,,,,,span,Invite,
745 @ 2024-01-06-15-21-04.json,1,1,mouseup,/html/body[1]/header[1]/div[1]/div/div[1]/div[1]/a[1]/svg/path[3],,,,,path,,
745 @ 2024-01-06-15-21-04.json,3,3,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[1]/a[1]/svg[1]/use,,,,,use,,
745 @ 2024-01-06-15-21-04.json,5,5,mouseup,/html/body[1]/header[1]/div[1]/div/div[3]/ul/li[1]/div[1]/ul/li[1]/a,,,,,a,New project/repository,
745 @ 2024-01-06-15-21-04.json,7,7,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[1]/div[1]/a/div[2]/h3[1],,,,,h3,Create blank project,
745 @ 2024-01-06-15-21-04.json,9,9,mouseup,//*[@id='project_name'],,text,My awesome project,,input,,
745 @ 2024-01-06-15-21-04.json,11,11,keystroke,//*[@id='project_name'],,text,My awesome project,,input,,
745 @ 2024-01-06-15-21-04.json,13,13,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/div[5]/div[1]/div[3]/label[1]/span[1],,,,,span,Public,
745 @ 2024-01-06-15-21-04.json,15,15,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[2]/div[2]/div[2]/div[1]/div/form/button[1]/span,,,,,span,Create project,
745 @ 2024-01-06-15-21-04.json,17,17,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
745 @ 2024-01-06-15-21-04.json,19,19,mouseup,//*[@id='js-onboarding-members-link'],Members,,,,a,Members,
745 @ 2024-01-06-15-21-04.json,21,21,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div/div[1]/div[1]/button[3]/span,,,,,span,Invite members,
