trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
593 @ 2023-12-25-09-31-55.json,1,1,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
593 @ 2023-12-25-09-31-55.json,3,3,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[4]/ul[1]/li[6]/a/span,,,,,span,Milestones,
593 @ 2023-12-25-09-31-55.json,5,5,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[2]/div/div[1]/a,,,,,a,New milestone,
593 @ 2023-12-25-09-31-55.json,7,7,keystroke,//*[@id='milestone_title'],,text,,,input,,
593 @ 2023-12-25-09-31-55.json,9,9,mouseup,//*[@id='milestone_start_date'],Use the arrow keys to pick a date,text,Select start date,,input,,
593 @ 2023-12-25-09-31-55.json,11,11,keystroke,//*[@id='milestone_start_date'],Use the arrow keys to pick a date,text,Select start date,,input,,
593 @ 2023-12-25-09-31-55.json,13,13,mouseup,//*[@id='milestone_due_date'],Use the arrow keys to pick a date,text,Select due date,,input,,
593 @ 2023-12-25-09-31-55.json,15,15,keystroke,//*[@id='milestone_due_date'],Use the arrow keys to pick a date,text,Select due date,,input,,
593 @ 2023-12-25-09-31-55.json,17,17,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/form[1]/div[4]/button[1]/span,,,,,span,Create milestone,
593 @ 2023-12-28-03-47-15.json,1,1,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
593 @ 2023-12-28-03-47-15.json,3,3,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[4]/ul[1]/li[6]/a,Milestones,,,,a,Milestones,
593 @ 2023-12-28-03-47-15.json,5,5,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[2]/div/div[1]/a,,,,,a,New milestone,
593 @ 2023-12-28-03-47-15.json,7,7,keystroke,//*[@id='milestone_title'],,text,,,input,,
593 @ 2023-12-28-03-47-15.json,9,9,mouseup,//*[@id='milestone_start_date'],Use the arrow keys to pick a date,text,Select start date,,input,,
593 @ 2023-12-28-03-47-15.json,11,11,keystroke,//*[@id='milestone_start_date'],Use the arrow keys to pick a date,text,Select start date,,input,,
593 @ 2023-12-28-03-47-15.json,13,13,mouseup,//*[@id='milestone_due_date'],Use the arrow keys to pick a date,text,Select due date,,input,,
593 @ 2023-12-28-03-47-15.json,15,15,keystroke,//*[@id='milestone_due_date'],Use the arrow keys to pick a date,text,Select due date,,input,,
593 @ 2023-12-28-03-47-15.json,17,17,mouseup,/html/body[1]/div[3]/div[1],,,,,div,Byte Blaze\ndotfiles\nMilestones\nNew\nNew Milestone\nTitle\nStart Date\nClear start date\nDue Date\nClear due date\nDescription\nWrite\nPreview\n \n \n \n \n \n \n \n \n \n \n \n \nSupports Markdown\nCreate milestone\n Cancel,
593 @ 2023-12-28-03-47-15.json,19,19,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/form[1]/div[4]/button[1]/span,,,,,span,Create milestone,
593 @ 2023-12-31-18-26-01.json,1,1,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[1]/a,design,,,,a,D\ndesign,
593 @ 2023-12-31-18-26-01.json,3,3,mouseup,//*[@id='js-onboarding-issues-link'],,,,,span,Issues,
593 @ 2023-12-31-18-26-01.json,5,5,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[4]/ul[1]/li[6]/a,Milestones,,,,a,Milestones,
593 @ 2023-12-31-18-26-01.json,7,7,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[2]/div/div[1]/a,,,,,a,New milestone,
593 @ 2023-12-31-18-26-01.json,9,9,keystroke,//*[@id='milestone_title'],,text,,,input,,
593 @ 2023-12-31-18-26-01.json,11,11,mouseup,//*[@id='milestone_start_date'],Use the arrow keys to pick a date,text,Select start date,,input,,
593 @ 2023-12-31-18-26-01.json,13,13,keystroke,//*[@id='milestone_title'],,text,,,input,,Merging all branches to mai
593 @ 2023-12-31-18-26-01.json,15,15,keypress,//*[@id='milestone_start_date'],Use the arrow keys to pick a date,text,Select start date,,input,,2044-03-15
593 @ 2023-12-31-18-26-01.json,17,17,mouseup,//*[@id='milestone_due_date'],Use the arrow keys to pick a date,text,Select due date,,input,,
593 @ 2023-12-31-18-26-01.json,19,19,keystroke,//*[@id='milestone_start_date'],Use the arrow keys to pick a date,text,Select start date,,input,,2044-03-15
593 @ 2023-12-31-18-26-01.json,21,21,keypress,//*[@id='milestone_due_date'],Use the arrow keys to pick a date,text,Select due date,,input,,2044-03-30
593 @ 2023-12-31-18-26-01.json,23,23,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/form[1]/div[4]/button[1]/span,,,,,span,Create milestone,
593 @ 2024-01-08-02-55-50.json,1,1,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[4]/a[1],Issues,,,,a,Issues\n0,
593 @ 2024-01-08-02-55-50.json,3,3,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[4]/ul[1]/li[6]/a/span,,,,,span,Milestones,
593 @ 2024-01-08-02-55-50.json,5,5,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div[1]/a[1],,,,,a,New milestone,
593 @ 2024-01-08-02-55-50.json,7,7,keystroke,//*[@id='milestone_title'],,text,,,input,,
593 @ 2024-01-08-02-55-50.json,9,9,mouseup,//*[@id='milestone_start_date'],Use the arrow keys to pick a date,text,Select start date,,input,,
593 @ 2024-01-08-02-55-50.json,11,11,keystroke,//*[@id='milestone_start_date'],Use the arrow keys to pick a date,text,Select start date,,input,,
593 @ 2024-01-08-02-55-50.json,13,13,mouseup,//*[@id='milestone_due_date'],Use the arrow keys to pick a date,text,Select due date,,input,,
