trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
503 @ 2023-12-28-11-00-33.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/a[1]/span,,,,,span,CATALOG,
503 @ 2023-12-28-11-00-33.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/div[1]/ul[1]/li/div[1]/ul/li[1]/a,,,,,a,Products,
503 @ 2023-12-28-11-00-33.json,5,5,mouseup,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,
503 @ 2023-12-28-11-00-33.json,7,7,keystroke,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,
503 @ 2023-12-28-11-00-33.json,9,9,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[5]/button[1],Search,button,,,button,,
503 @ 2023-12-28-11-00-33.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr[6]/td[15]/a,Edit Rocco Gym Tank,,,,a,Edit,
503 @ 2023-12-28-11-00-33.json,13,13,mouseup,//*[@id='K4KV4FV'],notice-K4KV4FV,,,,select,In Stock\nOut of Stock,1
503 @ 2023-12-28-11-00-33.json,15,15,mouseup,//*[@id='K4KV4FV'],notice-K4KV4FV,,,,select,In Stock\nOut of Stock,1
503 @ 2023-12-28-11-00-33.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[3]/div/div/div[1]/button[1]/span,,,,,span,Save,
503 @ 2024-01-01-11-01-44.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/a[1]/span,,,,,span,CATALOG,
503 @ 2024-01-01-11-01-44.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/div[1]/ul[1]/li/div[1]/ul/li[1]/a/span,,,,,span,Products,
503 @ 2024-01-01-11-01-44.json,5,5,mouseup,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,rocco gym tank
503 @ 2024-01-01-11-01-44.json,7,7,keystroke,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,rocco gym tank
503 @ 2024-01-01-11-01-44.json,9,9,keypress,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,rocco gym tank
503 @ 2024-01-01-11-01-44.json,11,11,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr[1]/td[4]/div,,,,,div,Rocco Gym Tank,
503 @ 2024-01-01-11-01-44.json,13,13,scroll,,,,,,,,
503 @ 2024-01-01-11-01-44.json,15,15,mouseup,//*[@id='ANSMQ3I'],notice-ANSMQ3I,,,,select,In Stock\nOut of Stock,1
503 @ 2024-01-01-11-01-44.json,17,17,mouseup,//*[@id='ANSMQ3I'],notice-ANSMQ3I,,,,select,In Stock\nOut of Stock,1
503 @ 2024-01-01-11-01-44.json,19,19,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[3]/div/div/div[1]/button[1]/span,,,,,span,Save,
503 @ 2024-01-07-02-02-59.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[2]/a[1],,,,,a,SALES,
503 @ 2024-01-07-02-02-59.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/a[1],,,,,a,CATALOG,
503 @ 2024-01-07-02-02-59.json,5,5,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/div[1]/ul[1]/li/div[1]/ul/li[1]/a/span,,,,,span,Products,
503 @ 2024-01-07-02-02-59.json,7,7,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[3]/div[2]/ul/li/button[1],,button,,,button,,
503 @ 2024-01-07-02-02-59.json,9,9,mouseup,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,
503 @ 2024-01-07-02-02-59.json,11,11,keystroke,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,
503 @ 2024-01-07-02-02-59.json,13,13,keypress,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,rocco gy
503 @ 2024-01-07-02-02-59.json,15,15,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/thead[1]/tr/th[1]/div/label[1],,,,,label,,
503 @ 2024-01-07-02-02-59.json,17,17,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[2]/div[1]/div/button[1]/span,,,,,span,Actions,
503 @ 2024-01-07-02-02-59.json,19,19,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[2]/div[1]/div/div[1]/ul/li[3]/span,,,,,span,Update attributes,
503 @ 2024-01-07-02-02-59.json,21,21,mouseup,//*[@id='attributes_update_tabs_inventory'],,,,presentation,a,Advanced Inventory,
503 @ 2024-01-07-02-02-59.json,23,23,scroll,,,,,,,,
503 @ 2024-01-07-02-02-59.json,25,25,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div[1]/div/form/div[3]/div/div[2]/fieldset/div[11]/div[1]/div/div[2],,,,,div,Change,
503 @ 2024-01-07-02-02-59.json,27,27,mouseup,//*[@id='inventory_stock_availability_checkbox'],,checkbox,,,input,,on
503 @ 2024-01-07-02-02-59.json,29,29,mouseup,//*[@id='inventory_stock_availability'],,,,,select,In Stock\nOut of Stock,0
503 @ 2024-01-07-02-02-59.json,31,31,mouseup,//*[@id='inventory_stock_availability'],,,,,select,In Stock\nOut of Stock,0
503 @ 2024-01-07-02-02-59.json,33,33,mouseup,//*[@id='id_za4k7kRRu3qolcbrJxRAS7ooUkCuoaYy'],,button,,,button,Save,
503 @ 2024-01-07-18-59-39.json,1,1,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/a[1],,,,,a,CATALOG,
503 @ 2024-01-07-18-59-39.json,3,3,mouseup,/html/body[1]/div[1]/nav[1]/ul/li[3]/div[1]/ul[1]/li/div[1]/ul/li[1]/a,,,,,a,Products,
503 @ 2024-01-07-18-59-39.json,5,5,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[2]/div[1]/div[3]/div[3]/button,,button,,,button,Clear all,
503 @ 2024-01-07-18-59-39.json,7,7,mouseup,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,
503 @ 2024-01-07-18-59-39.json,9,9,keystroke,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,
503 @ 2024-01-07-18-59-39.json,11,11,keypress,//*[@id='fulltext'],Search by keyword,text,Search by keyword,,input,,rocco gym tank
503 @ 2024-01-07-18-59-39.json,13,13,mouseup,/html/body[1]/div[2]/main[1]/div[2]/div/div/div/div[4]/table/tbody[1]/tr[1]/td[15]/a,Edit Rocco Gym Tank,,,,a,Edit,
503 @ 2024-01-07-18-59-39.json,15,15,mouseup,//*[@id='TLMDY9L'],notice-TLMDY9L,,,,select,In Stock\nOut of Stock,1
503 @ 2024-01-07-18-59-39.json,17,17,mouseup,//*[@id='TLMDY9L'],notice-TLMDY9L,,,,select,In Stock\nOut of Stock,1
503 @ 2024-01-07-18-59-39.json,19,19,mouseup,/html/body[1]/div[2]/main[1]/div[1]/div[3]/div/div/div[1]/button[1]/span,,,,,span,Save,
